stage,param_id,parameter_set,a,b,c,d,direction,side,side_sign,signal_time_utc,signal_move_cents,signal_sigma_cents,entry_time_utc,entry_time_dubai,entry_dubai_date,exit_time_utc,exit_time_dubai,hold_seconds,source_type,selected_symbol,mid_entry_px,mid_exit_px,mid_dynamic_cost_cents,mid_dynamic_pnl_cents,actual_entry_px,actual_exit_px,actual_pnl_cents,actual_fill_status,actual_entry_side,actual_exit_side,entry_px,exit_px,pnl_cents,fill_status,entry_fill_side,exit_fill_side,fill_model,full_period_label,selection_reason,is_in_sample_visual
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-04-21 07:00:02,-5.000000000001137,14.216131259713077,2025-04-21 07:05:02,2025-04-21 11:05:02,2025-04-21,2025-04-21 11:05:02,2025-04-21 15:05:02,14400,parquet_prompt_bid_ask,F:BRN\M25,66.92500000000001,66.41,2.6770000000000005,-54.17700000000148,66.93,66.4,-53.000000000000114,actual_bid_ask,ask,bid,66.92500000000001,66.41,-54.17700000000148,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-04-22 07:00:00,20.49999999999841,16.451957277990516,2025-04-22 07:05:00,2025-04-22 11:05:00,2025-04-22,2025-04-22 11:05:00,2025-04-22 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\M25,66.995,67.08500000000001,2.6798,-11.679800000000341,66.99,67.09,-10.000000000000853,actual_bid_ask,bid,ask,66.995,67.08500000000001,-11.679800000000341,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-04-23 07:00:00,-14.000000000000057,16.913013563325386,2025-04-23 07:05:00,2025-04-23 11:05:00,2025-04-23,2025-04-23 11:05:00,2025-04-23 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\M25,68.46000000000001,68.055,2.7384000000000004,-43.23840000000011,68.47,68.05,-42.00000000000017,actual_bid_ask,ask,bid,68.46000000000001,68.055,-43.23840000000011,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-04-24 07:00:00,21.50000000000034,18.143210025762606,2025-04-24 07:05:00,2025-04-24 11:05:00,2025-04-24,2025-04-24 11:05:00,2025-04-24 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\M25,66.66,66.815,2.6664,-18.166400000000113,66.65,66.82,-16.99999999999875,actual_bid_ask,bid,ask,66.66,66.815,-18.166400000000113,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-04-25 07:00:00,19.499999999999318,14.235565815045929,2025-04-25 07:05:00,2025-04-25 11:05:00,2025-04-25,2025-04-25 11:05:00,2025-04-25 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\M25,66.92,65.64,2.6768,125.32320000000011,66.91,65.65,125.99999999999909,actual_bid_ask,bid,ask,66.92,65.64,125.32320000000011,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-04-28 07:00:03,-6.000000000000227,15.33331722131615,2025-04-28 07:05:03,2025-04-28 11:05:03,2025-04-28,2025-04-28 11:05:03,2025-04-28 15:05:03,14400,parquet_prompt_bid_ask,F:BRN\M25,66.995,66.535,2.6798,-48.679800000000796,67.0,66.53,-46.999999999999886,actual_bid_ask,ask,bid,66.995,66.535,-48.679800000000796,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-04-29 07:00:00,-7.999999999998408,17.077074080298242,2025-04-29 07:05:00,2025-04-29 11:05:00,2025-04-29,2025-04-29 11:05:00,2025-04-29 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\M25,65.13,64.71000000000001,2.6052,-44.605199999998746,65.14,64.7,-43.99999999999977,actual_bid_ask,ask,bid,65.13,64.71000000000001,-44.605199999998746,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-04-30 07:00:29,-6.000000000000227,17.639525580397862,2025-04-30 07:05:29,2025-04-30 11:05:29,2025-04-30,2025-04-30 11:05:29,2025-04-30 15:05:29,14400,parquet_prompt_bid_ask,F:BRN\M25,63.42,63.655,2.5368,20.963199999999944,63.44,63.64,20.000000000000284,actual_bid_ask,ask,bid,63.42,63.655,20.963199999999944,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-05-01 07:00:00,-23.99999999999949,18.930903293285244,2025-05-01 07:05:00,2025-05-01 11:05:00,2025-05-01,2025-05-01 11:05:00,2025-05-01 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\N25,60.644999999999996,59.55,2.4257999999999997,-111.92579999999988,60.65,59.54,-110.99999999999994,actual_bid_ask,ask,bid,60.644999999999996,59.55,-111.92579999999988,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-05-02 07:00:00,-33.00000000000054,15.701336318964309,2025-05-02 07:05:00,2025-05-02 11:05:00,2025-05-02,2025-05-02 11:05:00,2025-05-02 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\N25,62.254999999999995,61.894999999999996,2.4901999999999997,-38.490199999999945,62.26,61.89,-36.999999999999744,actual_bid_ask,ask,bid,62.254999999999995,61.894999999999996,-38.490199999999945,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-05-05 07:00:00,13.999999999999346,14.646169584257265,2025-05-05 07:05:00,2025-05-05 11:05:00,2025-05-05,2025-05-05 11:05:00,2025-05-05 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\N25,59.724999999999994,60.465,2.389,-76.3890000000009,59.72,60.47,-75.0,actual_bid_ask,bid,ask,59.724999999999994,60.465,-76.3890000000009,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-05-06 07:00:00,6.499999999999773,15.32504498822237,2025-05-06 07:05:00,2025-05-06 11:05:00,2025-05-06,2025-05-06 11:05:00,2025-05-06 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\N25,61.515,61.57,2.4606,-7.960599999999971,61.51,61.58,-7.000000000000028,actual_bid_ask,bid,ask,61.515,61.57,-7.960599999999971,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-05-07 07:02:29,-3.9999999999999147,12.984019767248173,2025-05-07 07:07:29,2025-05-07 11:07:29,2025-05-07,2025-05-07 11:07:29,2025-05-07 15:07:29,14400,parquet_prompt_bid_ask,F:BRN\N25,62.974999999999994,62.515,2.5189999999999997,-48.51899999999937,62.98,62.51,-46.999999999999886,actual_bid_ask,ask,bid,62.974999999999994,62.515,-48.51899999999937,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-05-08 07:00:00,10.500000000000398,18.326902286400134,2025-05-08 07:05:00,2025-05-08 11:05:00,2025-05-08,2025-05-08 11:05:00,2025-05-08 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\N25,61.254999999999995,62.105000000000004,2.4501999999999997,-87.45020000000085,61.25,62.11,-85.99999999999994,actual_bid_ask,bid,ask,61.254999999999995,62.105000000000004,-87.45020000000085,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-05-09 07:00:07,-5.000000000000426,14.180896732186113,2025-05-09 07:05:07,2025-05-09 11:05:07,2025-05-09,2025-05-09 11:05:07,2025-05-09 15:05:07,14400,parquet_prompt_bid_ask,F:BRN\N25,63.295,64.06,2.5318,73.96820000000005,63.3,64.05,75.0,actual_bid_ask,ask,bid,63.295,64.06,73.96820000000005,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-05-12 07:00:00,-8.00000000000125,14.545858173187073,2025-05-12 07:05:00,2025-05-12 11:05:00,2025-05-12,2025-05-12 11:05:00,2025-05-12 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\N25,65.57499999999999,66.215,2.6229999999999998,61.37700000000148,65.58,66.21,62.999999999999545,actual_bid_ask,ask,bid,65.57499999999999,66.215,61.37700000000148,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-05-13 07:00:00,14.000000000001478,17.707775525552368,2025-05-13 07:05:00,2025-05-13 11:05:00,2025-05-13,2025-05-13 11:05:00,2025-05-13 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\N25,64.94,65.44999999999999,2.5976,-53.59759999999909,64.93,65.46,-52.99999999999869,actual_bid_ask,bid,ask,64.94,65.44999999999999,-53.59759999999909,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-05-14 07:00:04,6.000000000000227,15.382179650686604,2025-05-14 07:05:04,2025-05-14 11:05:04,2025-05-14,2025-05-14 11:05:04,2025-05-14 15:05:04,14400,parquet_prompt_bid_ask,F:BRN\N25,66.405,65.92500000000001,2.6562,45.34379999999898,66.4,65.93,46.999999999999886,actual_bid_ask,bid,ask,66.405,65.92500000000001,45.34379999999898,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-05-15 07:00:00,-52.49999999999915,38.386682350508906,2025-05-15 07:05:00,2025-05-15 11:05:00,2025-05-15,2025-05-15 11:05:00,2025-05-15 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\N25,64.09,63.9,2.5636,-21.563600000000484,64.1,63.89,-20.999999999999375,actual_bid_ask,ask,bid,64.09,63.9,-21.563600000000484,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-05-16 07:00:17,5.000000000001137,15.6083777621049,2025-05-16 07:05:17,2025-05-16 11:05:17,2025-05-16,2025-05-16 11:05:17,2025-05-16 15:05:17,14400,parquet_prompt_bid_ask,F:BRN\N25,64.405,64.87,2.5762,-49.07620000000034,64.4,64.88,-47.99999999999898,actual_bid_ask,bid,ask,64.405,64.87,-49.07620000000034,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-05-19 07:00:00,-6.499999999999773,11.348924278005729,2025-05-19 07:05:00,2025-05-19 11:05:00,2025-05-19,2025-05-19 11:05:00,2025-05-19 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\N25,64.815,64.545,2.5926,-29.592599999999603,64.82,64.54,-27.999999999998693,actual_bid_ask,ask,bid,64.815,64.545,-29.592599999999603,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-05-20 07:00:00,31.499999999999773,14.553914449112023,2025-05-20 07:05:00,2025-05-20 11:05:00,2025-05-20,2025-05-20 11:05:00,2025-05-20 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\N25,65.535,65.475,2.6214,3.3786000000002274,65.53,65.48,4.999999999999716,actual_bid_ask,bid,ask,65.535,65.475,3.3786000000002274,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-05-21 07:00:00,6.499999999999773,13.668588895758404,2025-05-21 07:05:00,2025-05-21 11:05:00,2025-05-21,2025-05-21 11:05:00,2025-05-21 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\N25,66.07499999999999,65.875,2.643,17.356999999998862,66.07,65.88,18.999999999999773,actual_bid_ask,bid,ask,66.07499999999999,65.875,17.356999999998862,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-05-22 07:00:00,-84.00000000000034,44.31332675723452,2025-05-22 07:05:00,2025-05-22 11:05:00,2025-05-22,2025-05-22 11:05:00,2025-05-22 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\N25,63.885000000000005,63.67,2.5554,-24.05540000000034,63.89,63.66,-23.000000000000398,actual_bid_ask,ask,bid,63.885000000000005,63.67,-24.05540000000034,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-05-23 07:00:00,-10.000000000000853,13.658260587201376,2025-05-23 07:05:00,2025-05-23 11:05:00,2025-05-23,2025-05-23 11:05:00,2025-05-23 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\N25,63.965,64.64500000000001,2.5586,65.44140000000068,63.97,64.64,67.00000000000017,actual_bid_ask,ask,bid,63.965,64.64500000000001,65.44140000000068,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-05-26 07:04:37,5.499999999999261,13.070122376773725,2025-05-26 07:09:37,2025-05-26 11:09:37,2025-05-26,2025-05-26 11:09:37,2025-05-26 15:09:37,14400,parquet_prompt_bid_ask,F:BRN\N25,65.0,64.63499999999999,2.6,33.90000000000091,64.99,64.64,34.99999999999943,actual_bid_ask,bid,ask,65.0,64.63499999999999,33.90000000000091,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-05-27 07:00:00,-7.500000000000284,14.877557515296209,2025-05-27 07:05:00,2025-05-27 11:05:00,2025-05-27,2025-05-27 11:05:00,2025-05-27 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\N25,64.735,64.68,2.5894,-8.08939999999926,64.74,64.67,-6.999999999999318,actual_bid_ask,ask,bid,64.735,64.68,-8.08939999999926,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-05-28 07:00:00,-8.99999999999892,14.47658207490638,2025-05-28 07:05:00,2025-05-28 11:05:00,2025-05-28,2025-05-28 11:05:00,2025-05-28 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\N25,64.41,64.68,2.5764,24.423600000001024,64.42,64.67,25.0,actual_bid_ask,ask,bid,64.41,64.68,24.423600000001024,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-05-30 07:00:00,-4.999999999999716,13.98552018606849,2025-05-30 07:05:00,2025-05-30 11:05:00,2025-05-30,2025-05-30 11:05:00,2025-05-30 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\N25,63.875,64.57,2.555,66.94499999999931,63.89,64.56,67.00000000000017,actual_bid_ask,ask,bid,63.875,64.57,66.94499999999931,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-06-02 07:00:19,4.999999999999716,16.22135307919153,2025-06-02 07:05:19,2025-06-02 11:05:19,2025-06-02,2025-06-02 11:05:19,2025-06-02 15:05:19,14400,parquet_prompt_bid_ask,F:BRN\Q25,64.36500000000001,65.16499999999999,2.5746,-82.5745999999983,64.36,65.17,-81.00000000000023,actual_bid_ask,bid,ask,64.36500000000001,65.16499999999999,-82.5745999999983,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-06-03 07:00:00,9.999999999999432,13.948208816292182,2025-06-03 07:05:00,2025-06-03 11:05:00,2025-06-03,2025-06-03 11:05:00,2025-06-03 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\Q25,64.80000000000001,64.905,2.5920000000000005,-13.091999999998977,64.79,64.91,-11.999999999999034,actual_bid_ask,bid,ask,64.80000000000001,64.905,-13.091999999998977,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-06-04 07:01:01,-3.999999999999204,11.728918855581881,2025-06-04 07:06:01,2025-06-04 11:06:01,2025-06-04,2025-06-04 11:06:01,2025-06-04 15:06:01,14400,parquet_prompt_bid_ask,F:BRN\Q25,65.405,65.67500000000001,2.6162,24.383800000001024,65.41,65.67,26.00000000000051,actual_bid_ask,ask,bid,65.405,65.67500000000001,24.383800000001024,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-06-05 07:00:00,13.000000000000966,11.466436023723208,2025-06-05 07:05:00,2025-06-05 11:05:00,2025-06-05,2025-06-05 11:05:00,2025-06-05 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\Q25,64.995,65.055,2.5998,-8.599800000000227,64.99,65.06,-7.000000000000739,actual_bid_ask,bid,ask,64.995,65.055,-8.599800000000227,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-06-06 07:00:00,-4.5000000000001705,11.760764940919644,2025-06-06 07:05:00,2025-06-06 11:05:00,2025-06-06,2025-06-06 11:05:00,2025-06-06 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\Q25,65.03999999999999,65.375,2.6016,30.898400000000795,65.05,65.37,32.00000000000074,actual_bid_ask,ask,bid,65.03999999999999,65.375,30.898400000000795,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-06-09 07:00:00,-4.999999999998295,10.842113145241045,2025-06-09 07:05:00,2025-06-09 11:05:00,2025-06-09,2025-06-09 11:05:00,2025-06-09 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\Q25,66.245,66.66499999999999,2.6498000000000004,39.35019999999875,66.25,66.66,40.99999999999966,actual_bid_ask,ask,bid,66.245,66.66499999999999,39.35019999999875,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-06-10 07:00:00,-12.999999999999545,13.172034823429938,2025-06-10 07:05:00,2025-06-10 11:05:00,2025-06-10,2025-06-10 11:05:00,2025-06-10 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\Q25,67.17500000000001,67.405,2.6870000000000007,20.312999999998976,67.18,67.4,21.999999999999886,actual_bid_ask,ask,bid,67.17500000000001,67.405,20.312999999998976,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,long,1,2025-06-11 07:00:00,-6.499999999999773,12.178215042573704,2025-06-11 07:05:00,2025-06-11 11:05:00,2025-06-11,2025-06-11 11:05:00,2025-06-11 15:05:00,14400,parquet_prompt_bid_ask,F:BRN\Q25,66.805,67.63499999999999,2.6722,80.3277999999984,66.81,67.63,81.99999999999932,actual_bid_ask,ask,bid,66.805,67.63499999999999,80.3277999999984,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
2,a300_b0.3_c1800_d14400_reversal,a=300s | b=0.3x sigma | c=1800s | d=14400s | reversal,300,0.3,1800,14400,reversal,short,-1,2025-06-12 07:00:48,5.499999999999261,18.20487064428428,2025-06-12 07:05:48,2025-06-12 11:05:48,2025-06-12,2025-06-12 11:05:48,2025-06-12 15:05:48,14400,parquet_prompt_bid_ask,F:BRN\Q25,69.215,68.66499999999999,2.7686,52.23140000000114,69.21,68.67,53.999999999999204,actual_bid_ask,bid,ask,69.215,68.66499999999999,52.23140000000114,mid_dynamic_cost,mid,mid,mid_dynamic_cost,visual_in_sample_full_period,most_common_oos_fold_winner,True
