schedule,fill_model,date,pnl_cents,trades,month,cum_pnl_cents
6m_train_1m_test,actual_bid_ask,2025-10-03,-25.0,1,2025-10,660.0051879882812
6m_train_1m_test,actual_bid_ask,2025-10-06,-16.99981689453125,1,2025-10,643.00537109375
6m_train_1m_test,actual_bid_ask,2025-10-07,-3.000640869140625,1,2025-10,640.0047302246094
6m_train_1m_test,actual_bid_ask,2025-10-08,15.000152587890625,1,2025-10,655.0048828125
6m_train_1m_test,actual_bid_ask,2025-10-09,-44.000244140625,1,2025-10,611.004638671875
6m_train_1m_test,actual_bid_ask,2025-10-10,38.00048828125,1,2025-10,649.005126953125
6m_train_1m_test,actual_bid_ask,2025-10-13,-36.99989318847656,1,2025-10,612.0052337646484
6m_train_1m_test,actual_bid_ask,2025-10-14,99.00016784667969,1,2025-10,711.0054016113281
6m_train_1m_test,actual_bid_ask,2025-10-15,-8.00018310546875,1,2025-10,703.0052185058594
6m_train_1m_test,actual_bid_ask,2025-10-16,-11.999893188476562,1,2025-10,691.0053253173828
6m_train_1m_test,actual_bid_ask,2025-10-17,-13.99993896484375,1,2025-10,677.0053863525391
6m_train_1m_test,actual_bid_ask,2025-10-20,-4.9999237060546875,1,2025-10,672.0054626464844
6m_train_1m_test,actual_bid_ask,2025-10-21,-81.00013732910156,1,2025-10,591.0053253173828
6m_train_1m_test,actual_bid_ask,2025-10-22,-1.000213623046875,1,2025-10,590.0051116943359
6m_train_1m_test,actual_bid_ask,2025-10-24,70.00045776367188,1,2025-10,660.0055694580078
6m_train_1m_test,actual_bid_ask,2025-11-04,52.00004577636719,1,2025-11,712.005615234375
6m_train_1m_test,actual_bid_ask,2025-11-05,-50.0,1,2025-11,662.005615234375
6m_train_1m_test,actual_bid_ask,2025-11-06,15.000152587890625,1,2025-11,677.0057678222656
6m_train_1m_test,actual_bid_ask,2025-11-11,-90.00015258789062,1,2025-11,587.005615234375
6m_train_1m_test,actual_bid_ask,2025-11-12,33.00018310546875,1,2025-11,620.0057983398438
6m_train_1m_test,actual_bid_ask,2025-11-14,-84.00001525878906,1,2025-11,536.0057830810547
6m_train_1m_test,actual_bid_ask,2025-11-17,47.0001220703125,1,2025-11,583.0059051513672
6m_train_1m_test,actual_bid_ask,2025-11-18,48.000335693359375,1,2025-11,631.0062408447266
6m_train_1m_test,actual_bid_ask,2025-11-19,29.000091552734375,1,2025-11,660.0063323974609
6m_train_1m_test,actual_bid_ask,2025-11-21,47.99995422363281,1,2025-11,708.0062866210938
6m_train_1m_test,actual_bid_ask,2025-11-25,-0.9998321533203125,1,2025-11,707.0064544677734
6m_train_1m_test,actual_bid_ask,2026-01-06,4.553969421386719,1,2026-01,711.5604238891601
6m_train_1m_test,actual_bid_ask,2026-01-15,75.47985946655274,1,2026-01,787.0402833557129
6m_train_1m_test,actual_bid_ask,2026-01-23,-33.557737274169924,1,2026-01,753.482546081543
6m_train_1m_test,mid_dynamic_cost,2025-07-01,-66.16425079345703,1,2025-07,-66.16425079345703
6m_train_1m_test,mid_dynamic_cost,2025-07-02,86.81486419677735,1,2025-07,20.65061340332032
6m_train_1m_test,mid_dynamic_cost,2025-07-03,-30.744477844238283,1,2025-07,-10.093864440917962
6m_train_1m_test,mid_dynamic_cost,2025-07-07,38.26860321044922,1,2025-07,28.17473876953126
6m_train_1m_test,mid_dynamic_cost,2025-07-08,8.723186340332031,1,2025-07,36.897925109863294
6m_train_1m_test,mid_dynamic_cost,2025-07-09,19.196722106933592,1,2025-07,56.094647216796886
6m_train_1m_test,mid_dynamic_cost,2025-07-10,15.19383056640625,1,2025-07,71.28847778320313
6m_train_1m_test,mid_dynamic_cost,2025-07-11,-17.256064453125,1,2025-07,54.032413330078136
6m_train_1m_test,mid_dynamic_cost,2025-07-16,50.24407806396484,1,2025-07,104.27649139404298
6m_train_1m_test,mid_dynamic_cost,2025-07-17,-17.740752563476562,1,2025-07,86.53573883056642
6m_train_1m_test,mid_dynamic_cost,2025-07-18,5.698108520507812,1,2025-07,92.23384735107423
6m_train_1m_test,mid_dynamic_cost,2025-07-21,2.233742370605469,1,2025-07,94.4675897216797
6m_train_1m_test,mid_dynamic_cost,2025-07-22,13.746328735351563,1,2025-07,108.21391845703126
6m_train_1m_test,mid_dynamic_cost,2025-07-24,-5.26375244140625,1,2025-07,102.95016601562502
6m_train_1m_test,mid_dynamic_cost,2025-08-01,-58.86871887207031,1,2025-08,44.0814471435547
6m_train_1m_test,mid_dynamic_cost,2025-08-05,53.755444030761716,1,2025-08,97.8368911743164
6m_train_1m_test,mid_dynamic_cost,2025-08-07,-1.6971862792968753,1,2025-08,96.13970489501953
6m_train_1m_test,mid_dynamic_cost,2025-08-12,-23.67330841064453,1,2025-08,72.46639648437501
6m_train_1m_test,mid_dynamic_cost,2025-08-13,37.35675262451172,1,2025-08,109.82314910888672
6m_train_1m_test,mid_dynamic_cost,2025-08-14,-26.141061096191407,1,2025-08,83.68208801269532
6m_train_1m_test,mid_dynamic_cost,2025-08-15,4.342169494628906,1,2025-08,88.02425750732422
6m_train_1m_test,mid_dynamic_cost,2025-08-18,-20.14030517578125,1,2025-08,67.88395233154297
6m_train_1m_test,mid_dynamic_cost,2025-08-19,22.358200073242188,1,2025-08,90.24215240478516
6m_train_1m_test,mid_dynamic_cost,2025-08-20,-31.649891662597657,1,2025-08,58.592260742187506
6m_train_1m_test,mid_dynamic_cost,2025-08-21,3.8072442626953125,1,2025-08,62.39950500488281
6m_train_1m_test,mid_dynamic_cost,2025-08-22,-25.2036474609375,1,2025-08,37.195857543945316
6m_train_1m_test,mid_dynamic_cost,2025-09-02,74.25306427001954,1,2025-09,111.44892181396486
6m_train_1m_test,mid_dynamic_cost,2025-09-03,87.74587799072266,1,2025-09,199.19479980468753
6m_train_1m_test,mid_dynamic_cost,2025-09-04,15.329830627441407,1,2025-09,214.52463043212893
6m_train_1m_test,mid_dynamic_cost,2025-09-05,14.333016967773437,1,2025-09,228.85764739990236
6m_train_1m_test,mid_dynamic_cost,2025-09-08,-28.162525329589844,1,2025-09,200.69512207031252
6m_train_1m_test,mid_dynamic_cost,2025-09-11,51.305091552734375,1,2025-09,252.0002136230469
6m_train_1m_test,mid_dynamic_cost,2025-09-12,134.36527465820313,1,2025-09,386.36548828125
6m_train_1m_test,mid_dynamic_cost,2025-09-15,12.313152465820313,1,2025-09,398.67864074707035
6m_train_1m_test,mid_dynamic_cost,2025-09-16,-5.6948779296875,1,2025-09,392.98376281738285
6m_train_1m_test,mid_dynamic_cost,2025-09-17,36.26933898925781,1,2025-09,429.25310180664064
6m_train_1m_test,mid_dynamic_cost,2025-09-19,-32.69974212646484,1,2025-09,396.55335968017584
6m_train_1m_test,mid_dynamic_cost,2025-09-22,92.31385772705079,1,2025-09,488.8672174072266
6m_train_1m_test,mid_dynamic_cost,2025-09-23,78.84688110351563,1,2025-09,567.7140985107422
6m_train_1m_test,mid_dynamic_cost,2025-10-03,-26.08946105957031,1,2025-10,541.6246374511719
6m_train_1m_test,mid_dynamic_cost,2025-10-06,-18.62296630859375,1,2025-10,523.0016711425782
6m_train_1m_test,mid_dynamic_cost,2025-10-07,-4.620664367675781,1,2025-10,518.3810067749024
6m_train_1m_test,mid_dynamic_cost,2025-10-08,13.356966247558594,1,2025-10,531.737973022461
6m_train_1m_test,mid_dynamic_cost,2025-10-09,-45.65703063964844,1,2025-10,486.08094238281257
6m_train_1m_test,mid_dynamic_cost,2025-10-10,36.40933898925781,1,2025-10,522.4902813720704
6m_train_1m_test,mid_dynamic_cost,2025-10-13,-38.54067962646484,1,2025-10,483.9496017456055
6m_train_1m_test,mid_dynamic_cost,2025-10-14,97.4897999572754,1,2025-10,581.4394017028809
6m_train_1m_test,mid_dynamic_cost,2025-10-15,-9.487769470214843,1,2025-10,571.951632232666
6m_train_1m_test,mid_dynamic_cost,2025-10-16,-13.502279510498047,1,2025-10,558.449352722168
6m_train_1m_test,mid_dynamic_cost,2025-10-17,-14.923600006103516,1,2025-10,543.5257527160645
6m_train_1m_test,mid_dynamic_cost,2025-10-20,-6.432291564941407,1,2025-10,537.093461151123
6m_train_1m_test,mid_dynamic_cost,2025-10-21,-82.42772369384765,1,2025-10,454.66573745727544
6m_train_1m_test,mid_dynamic_cost,2025-10-22,-2.495,1,2025-10,452.17073745727544
6m_train_1m_test,mid_dynamic_cost,2025-10-24,68.87259674072266,1,2025-10,521.0433341979981
6m_train_1m_test,mid_dynamic_cost,2025-11-03,-15.096400146484374,1,2025-11,505.9469340515137
6m_train_1m_test,mid_dynamic_cost,2025-11-05,20.92486114501953,1,2025-11,526.8717951965333
6m_train_1m_test,mid_dynamic_cost,2025-11-06,35.45472534179687,1,2025-11,562.3265205383301
6m_train_1m_test,mid_dynamic_cost,2025-11-07,-1.5623492431640624,1,2025-11,560.7641712951661
6m_train_1m_test,mid_dynamic_cost,2025-11-10,-17.554752655029297,1,2025-11,543.2094186401367
6m_train_1m_test,mid_dynamic_cost,2025-11-13,46.500367889404295,1,2025-11,589.709786529541
6m_train_1m_test,mid_dynamic_cost,2025-11-14,-25.554954223632812,1,2025-11,564.1548323059083
6m_train_1m_test,mid_dynamic_cost,2025-11-17,-2.059093170166016,1,2025-11,562.0957391357422
6m_train_1m_test,mid_dynamic_cost,2025-11-18,-22.559094848632814,1,2025-11,539.5366442871094
6m_train_1m_test,mid_dynamic_cost,2025-11-19,-0.5825726318359377,1,2025-11,538.9540716552734
6m_train_1m_test,mid_dynamic_cost,2025-11-21,25.501277923583984,1,2025-11,564.4553495788574
6m_train_1m_test,mid_dynamic_cost,2025-11-24,-34.00066268920899,1,2025-11,530.4546868896484
6m_train_1m_test,mid_dynamic_cost,2025-11-25,31.48841522216797,1,2025-11,561.9431021118164
6m_train_1m_test,mid_dynamic_cost,2026-01-06,4.553969421386719,1,2026-01,566.4970715332032
6m_train_1m_test,mid_dynamic_cost,2026-01-15,75.47985946655274,1,2026-01,641.976930999756
6m_train_1m_test,mid_dynamic_cost,2026-01-23,-33.557737274169924,1,2026-01,608.419193725586
