schedule,fill_model,date,pnl_cents,trades,month
3m_train_1m_test,actual_bid_ask,2025-07-08,-6.999999999999318,1,2025-07
3m_train_1m_test,actual_bid_ask,2025-07-09,-51.9999999999996,1,2025-07
3m_train_1m_test,actual_bid_ask,2025-07-10,-18.000000000000682,1,2025-07
3m_train_1m_test,actual_bid_ask,2025-07-11,-35.99999999999994,1,2025-07
3m_train_1m_test,actual_bid_ask,2025-07-14,50.99999999999909,1,2025-07
3m_train_1m_test,actual_bid_ask,2025-07-15,5.999999999998806,1,2025-07
3m_train_1m_test,actual_bid_ask,2025-07-16,-35.00000000000085,1,2025-07
3m_train_1m_test,actual_bid_ask,2025-07-17,-14.000000000000057,1,2025-07
3m_train_1m_test,actual_bid_ask,2025-07-18,-4.999999999999716,1,2025-07
3m_train_1m_test,actual_bid_ask,2025-07-21,-19.999999999998863,1,2025-07
3m_train_1m_test,actual_bid_ask,2025-07-22,-25.99999999999909,1,2025-07
3m_train_1m_test,actual_bid_ask,2025-07-23,20.000000000000284,1,2025-07
3m_train_1m_test,actual_bid_ask,2025-07-24,0.0,1,2025-07
3m_train_1m_test,actual_bid_ask,2025-07-25,21.000000000000796,1,2025-07
3m_train_1m_test,actual_bid_ask,2025-07-28,6.000000000000227,1,2025-07
3m_train_1m_test,actual_bid_ask,2025-07-29,43.99999999999977,1,2025-07
3m_train_1m_test,actual_bid_ask,2025-07-30,42.00000000000017,1,2025-07
3m_train_1m_test,actual_bid_ask,2025-07-31,0.9999999999990905,1,2025-07
3m_train_1m_test,actual_bid_ask,2025-08-01,35.99999999999994,1,2025-08
3m_train_1m_test,actual_bid_ask,2025-08-04,90.99999999999966,1,2025-08
3m_train_1m_test,actual_bid_ask,2025-08-05,-23.99999999999949,1,2025-08
3m_train_1m_test,actual_bid_ask,2025-08-06,-30.999999999998806,1,2025-08
3m_train_1m_test,actual_bid_ask,2025-08-07,-23.99999999999949,1,2025-08
3m_train_1m_test,actual_bid_ask,2025-08-08,-73.99999999999949,1,2025-08
3m_train_1m_test,actual_bid_ask,2025-08-11,31.999999999999318,1,2025-08
3m_train_1m_test,actual_bid_ask,2025-08-12,29.999999999999716,1,2025-08
3m_train_1m_test,actual_bid_ask,2025-08-13,-13.000000000000966,1,2025-08
3m_train_1m_test,actual_bid_ask,2025-08-14,11.999999999999034,1,2025-08
3m_train_1m_test,actual_bid_ask,2025-08-15,-25.0,1,2025-08
3m_train_1m_test,actual_bid_ask,2025-08-18,-16.00000000000108,1,2025-08
3m_train_1m_test,actual_bid_ask,2025-08-19,-17.00000000000017,1,2025-08
3m_train_1m_test,actual_bid_ask,2025-08-20,31.999999999999318,1,2025-08
3m_train_1m_test,actual_bid_ask,2025-08-21,-11.000000000001364,1,2025-08
3m_train_1m_test,actual_bid_ask,2025-08-22,26.999999999999602,1,2025-08
3m_train_1m_test,actual_bid_ask,2025-08-25,-18.999999999999773,1,2025-08
3m_train_1m_test,actual_bid_ask,2025-08-26,38.000000000000966,1,2025-08
3m_train_1m_test,actual_bid_ask,2025-08-27,25.99999999999909,1,2025-08
3m_train_1m_test,actual_bid_ask,2025-08-28,5.999999999998806,1,2025-08
3m_train_1m_test,actual_bid_ask,2025-08-29,-17.00000000000017,1,2025-08
3m_train_1m_test,actual_bid_ask,2025-09-01,56.00000000000023,1,2025-09
3m_train_1m_test,actual_bid_ask,2025-09-02,-80.00000000000114,1,2025-09
3m_train_1m_test,actual_bid_ask,2025-09-03,-112.99999999999955,1,2025-09
3m_train_1m_test,actual_bid_ask,2025-09-04,-24.00000000000091,1,2025-09
3m_train_1m_test,actual_bid_ask,2025-09-05,-17.00000000000017,1,2025-09
3m_train_1m_test,actual_bid_ask,2025-09-08,18.999999999999773,1,2025-09
3m_train_1m_test,actual_bid_ask,2025-09-09,-8.00000000000125,1,2025-09
3m_train_1m_test,actual_bid_ask,2025-09-10,4.999999999999716,1,2025-09
3m_train_1m_test,actual_bid_ask,2025-09-11,-37.999999999999545,1,2025-09
3m_train_1m_test,actual_bid_ask,2025-09-12,131.00000000000023,1,2025-09
3m_train_1m_test,actual_bid_ask,2025-09-15,-16.00000000000108,1,2025-09
3m_train_1m_test,actual_bid_ask,2025-09-16,2.000000000001023,1,2025-09
3m_train_1m_test,actual_bid_ask,2025-09-17,-45.999999999999375,1,2025-09
3m_train_1m_test,actual_bid_ask,2025-09-18,-14.000000000000057,1,2025-09
3m_train_1m_test,actual_bid_ask,2025-09-19,28.000000000000114,1,2025-09
3m_train_1m_test,actual_bid_ask,2025-09-22,-96.99999999999989,1,2025-09
3m_train_1m_test,actual_bid_ask,2025-09-23,-109.00000000000034,1,2025-09
3m_train_1m_test,actual_bid_ask,2025-09-24,-65.00000000000057,1,2025-09
3m_train_1m_test,actual_bid_ask,2025-09-25,6.999999999999318,1,2025-09
3m_train_1m_test,actual_bid_ask,2025-09-26,-12.000000000000455,1,2025-09
3m_train_1m_test,actual_bid_ask,2025-09-29,-67.00000000000017,1,2025-09
3m_train_1m_test,actual_bid_ask,2025-09-30,-3.0000000000001137,1,2025-09
3m_train_1m_test,actual_bid_ask,2025-10-01,58.99999999999892,1,2025-10
3m_train_1m_test,actual_bid_ask,2025-10-02,-40.99999999999966,1,2025-10
3m_train_1m_test,actual_bid_ask,2025-10-03,29.999999999999716,1,2025-10
3m_train_1m_test,actual_bid_ask,2025-10-06,28.000000000000114,1,2025-10
3m_train_1m_test,actual_bid_ask,2025-10-07,-6.000000000000227,1,2025-10
3m_train_1m_test,actual_bid_ask,2025-10-08,-14.999999999999147,1,2025-10
3m_train_1m_test,actual_bid_ask,2025-10-09,37.999999999999545,1,2025-10
3m_train_1m_test,actual_bid_ask,2025-10-10,-38.000000000000966,1,2025-10
3m_train_1m_test,actual_bid_ask,2025-10-13,-34.99999999999943,1,2025-10
3m_train_1m_test,actual_bid_ask,2025-10-14,-102.00000000000031,1,2025-10
3m_train_1m_test,actual_bid_ask,2025-10-15,-4.999999999999716,1,2025-10
3m_train_1m_test,actual_bid_ask,2025-10-16,-14.000000000000057,1,2025-10
3m_train_1m_test,actual_bid_ask,2025-10-17,6.000000000000227,1,2025-10
3m_train_1m_test,actual_bid_ask,2025-10-20,-2.999999999999403,1,2025-10
3m_train_1m_test,actual_bid_ask,2025-10-21,81.00000000000023,1,2025-10
3m_train_1m_test,actual_bid_ask,2025-10-22,0.0,1,2025-10
3m_train_1m_test,actual_bid_ask,2025-10-23,125.99999999999909,1,2025-10
3m_train_1m_test,actual_bid_ask,2025-10-24,65.00000000000057,1,2025-10
3m_train_1m_test,actual_bid_ask,2025-10-27,-76.00000000000051,1,2025-10
3m_train_1m_test,actual_bid_ask,2025-10-28,-101.9999999999996,1,2025-10
3m_train_1m_test,actual_bid_ask,2025-10-29,-1.0000000000005116,1,2025-10
3m_train_1m_test,actual_bid_ask,2025-10-30,-5.000000000001137,1,2025-10
3m_train_1m_test,actual_bid_ask,2025-10-31,-12.999999999999545,1,2025-10
3m_train_1m_test,actual_bid_ask,2025-11-03,36.999999999999034,1,2025-11
3m_train_1m_test,actual_bid_ask,2025-11-04,-63.999999999999346,1,2025-11
