params,delay_s,sigma_multiple,move_window_s,hold_s,vol_window_days,vol_method,signal_mode,bad_hour_rule,score,total_pnl_cents,avg_daily_pnl_cents,daily_sharpe,daily_sortino,max_drawdown_cents,positive_day_rate,active_day_rate,days,trades,win_rate,avg_trade_cents,profit_factor,long_trades,short_trades,trades_per_day,profitable_months,month_count,profitable_month_rate,best_month_pnl_cents,best_month_share,top_trade_pnl_cents,top_trade_share,top_trade_removed_pnl_cents,run_key,run_label,objective,train_start,train_end,test_start,test_end
a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,0.4,1800,3600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,-186.74559999999764,-2.425267532467502,-1.9949289620312505,-1.7861108825180803,-257.5835999999989,0.22077922077922077,0.4805194805194805,77,37,0.4594594594594595,-5.047178378378314,0.6126182190514637,16,21,0.4805194805194805,1,3,0.3333333333333333,27.167200000000562,0.14547705541657155,53.428400000000934,0.2861025909044262,-240.17399999999856,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,0.75,1800,3600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,-65.17599999999929,-0.8464415584415492,-2.2750219214036576,-0.8744564711034769,-84.12239999999949,0.025974025974025976,0.07792207792207792,77,6,0.3333333333333333,-10.862666666666549,0.22522419712228953,3,3,0.07792207792207792,1,3,0.3333333333333333,4.504800000000028,0.06911746655210625,14.44160000000017,0.22157849515159456,-79.61759999999946,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,0.75,1800,21600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,-217.68079999999972,-2.827023376623373,-2.868003179781757,-1.68544995652212,-252.22199999999947,0.012987012987012988,0.06493506493506493,77,5,0.2,-43.536159999999946,0.13694760964546981,2,3,0.06493506493506493,0,3,0.0,0.0,0.0,34.54119999999975,0.15867821139944263,-252.22199999999947,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,0.55,1800,21600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,-295.3315999999996,-3.8354753246753193,-3.0584534767948526,-2.1871338564408034,-295.3315999999996,0.03896103896103896,0.12987012987012986,77,10,0.3,-29.53315999999996,0.25750187301698896,5,5,0.12987012987012986,0,3,0.0,0.0,0.0,47.4232,0.16057611173338737,-342.7547999999996,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,0.4,1800,21600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,-585.8431999999997,-7.608353246753243,-4.194504182720134,-3.7733059021671527,-585.8431999999997,0.11688311688311688,0.3246753246753247,77,25,0.36,-23.43372799999999,0.29019641862771095,12,13,0.3246753246753247,0,3,0.0,0.0,0.0,60.42839999999954,0.1031477364591747,-646.2715999999992,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,0.25,1800,21600,63,percent_to_dollar,continuation,exit_by_midnight,-0.567874232105433,145.4312000000012,1.9135684210526476,0.6126308818497472,0.9383837718546918,-282.5528000000003,0.4342105263157895,0.8157894736842105,76,62,0.532258064516129,2.345664516129052,1.1111166122663536,28,34,0.8157894736842105,1,3,0.3333333333333333,336.13520000000045,2.3113004637244114,139.41840000000087,0.9586553641859499,6.01280000000034,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move=1x percent_to_dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,1.0,1800,21600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,60.94639999999966,0.8019263157894693,2.543569575725568,0.0,0.0,0.02631578947368421,0.02631578947368421,76,2,1.0,30.47319999999983,inf,1,1,0.02631578947368421,2,3,0.6666666666666666,36.40120000000006,0.5972657942060607,36.40120000000006,0.5972657942060607,24.545199999999603,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,0.55,1800,3600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,-97.56519999999976,-1.2837526315789443,-0.9147067808896309,-0.9470094730638929,-258.0067999999998,0.15789473684210525,0.40789473684210525,76,31,0.3870967741935484,-3.1472645161290256,0.7900366103609117,17,14,0.40789473684210525,0,3,0.0,0.0,0.0,99.41720000000102,1.0189821780717023,-196.98240000000078,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,0.55,1800,21600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,-225.51360000000093,-2.967284210526328,-1.2227917142116664,-1.1676417444345357,-516.8812000000012,0.17105263157894737,0.3026315789473684,76,23,0.5652173913043478,-9.804939130434818,0.7202823848811247,14,9,0.3026315789473684,1,3,0.3333333333333333,8.655199999999859,0.038379946930029156,93.46480000000008,0.4144530529422602,-318.978400000001,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move=1x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,1.0,1800,3600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,-83.85999999999937,-1.1034210526315706,-1.3246451479291181,-0.6065217939456395,-84.77759999999932,0.02631578947368421,0.06578947368421052,76,5,0.4,-16.771999999999874,0.45780780042982344,3,2,0.06578947368421052,0,3,0.0,0.0,0.0,58.401199999999946,0.6964130694013878,-142.26119999999932,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,0.4,1800,21600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,-352.33400000000086,-4.635973684210538,-1.7470996958593605,-1.8908468011912278,-474.7228000000016,0.2236842105263158,0.5394736842105263,76,41,0.4146341463414634,-8.593512195121972,0.6852572387422639,23,18,0.5394736842105263,1,3,0.3333333333333333,16.25000000000017,0.04612101017784299,120.4424000000004,0.3418415480765413,-472.7764000000013,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,0.75,1800,3600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,-189.59159999999963,-2.494626315789469,-2.025821619360212,-1.1208589686812547,-189.59159999999963,0.05263157894736842,0.15789473684210525,76,12,0.3333333333333333,-15.799299999999969,0.37909663727943077,8,4,0.15789473684210525,1,3,0.3333333333333333,4.504800000000028,0.023760546353319645,92.41320000000029,0.48743298753742503,-282.00479999999993,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,0.4,1800,3600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,-278.6628000000004,-3.6666157894736897,-2.2767630442242472,-2.6354000644969564,-278.6628000000004,0.3157894736842105,0.6842105263157895,76,52,0.46153846153846156,-5.358900000000007,0.6236776316642381,26,26,0.6842105263157895,0,3,0.0,0.0,0.0,93.41759999999937,0.3352352735994874,-372.08039999999977,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,0.75,1800,21600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,-290.1551999999996,-3.817831578947363,-2.4413084474948317,-1.27704156870793,-344.44320000000005,0.039473684210526314,0.10526315789473684,76,8,0.375,-36.26939999999995,0.2809133562591012,4,4,0.10526315789473684,0,3,0.0,0.0,0.0,66.41319999999978,0.22888853965050385,-356.5683999999994,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,0.25,1800,3600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,-215.01680000000215,-2.82916842105266,-2.444912644794496,-2.8546086553447503,-229.8364000000024,0.3815789473684211,0.8289473684210527,76,63,0.4603174603174603,-3.412965079365114,0.638037867371272,28,35,0.8289473684210527,0,3,0.0,0.0,0.0,35.56959999999955,0.16542707360540754,-250.5864000000017,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,0.25,1800,3600,63,percent_to_dollar,continuation,exit_by_midnight,-26.390007818666486,4.00759999999468,0.05343466666659573,0.046072064311296186,0.06819435829228772,-212.8608000000024,0.41333333333333333,0.84,75,63,0.49206349206349204,0.06361269841261397,1.0079675476907584,31,32,0.84,1,3,0.3333333333333333,171.15959999999623,42.708753368655415,44.19160000000131,11.026948797300124,-40.18400000000663,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=1x percent_to_dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,1.0,1800,21600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,59.73599999999915,0.7964799999999886,2.548114839794225,0.0,0.0,0.02666666666666667,0.02666666666666667,75,2,1.0,29.867999999999576,inf,1,1,0.02666666666666667,2,3,0.6666666666666666,36.40120000000006,0.6093678853622703,36.40120000000006,0.6093678853622703,23.334799999999092,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=1x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,1.0,1800,3600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,-64.29439999999997,-0.8572586666666663,-0.6322905130269685,-0.35251474144049616,-214.82759999999922,0.04,0.10666666666666667,75,8,0.375,-8.036799999999998,0.7399762844187304,5,3,0.10666666666666667,0,3,0.0,0.0,0.0,112.16079999999914,1.7444878558630177,-176.4551999999991,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,0.4,1800,3600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,-91.50079999999846,-1.2200106666666461,-0.7565074956123685,-0.9850196263006342,-229.81280000000143,0.3466666666666667,0.7466666666666667,75,56,0.4642857142857143,-1.6339428571428303,0.8599562148898768,29,27,0.7466666666666667,1,3,0.3333333333333333,109.9624000000033,1.2017643561586908,93.41759999999937,1.0209484507239384,-184.91839999999783,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,0.25,1800,21600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,-258.54439999999875,-3.44725866666665,-0.947221848521557,-1.3109221805252065,-552.9587999999985,0.41333333333333333,0.8266666666666667,75,62,0.5,-4.170070967741915,0.8521537245716628,31,31,0.8266666666666667,0,3,0.0,0.0,0.0,119.15160000000131,0.460855466217802,-377.696,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,0.75,1800,3600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,-175.37640000000064,-2.3383520000000084,-1.2700262061969303,-0.94607943937462,-359.72119999999984,0.09333333333333334,0.2,75,15,0.4666666666666667,-11.691760000000047,0.6093210627897044,9,6,0.2,1,3,0.3333333333333333,4.504800000000028,0.02568646636605616,136.17040000000006,0.776446545829425,-311.5468000000007,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,0.4,1800,21600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,-385.4019999999998,-5.138693333333331,-1.4181608194635966,-1.713198389236658,-505.6344000000008,0.29333333333333333,0.6533333333333333,75,49,0.4489795918367347,-7.865346938775507,0.7586265811004211,27,22,0.6533333333333333,1,3,0.3333333333333333,16.25000000000017,0.042163766664418394,128.29640000000023,0.3328898137529133,-513.6984,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,0.75,1800,21600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,-173.91240000000022,-2.318832000000003,-1.557587760250414,-0.6708792507176056,-234.2323999999998,0.04,0.09333333333333334,75,7,0.42857142857142855,-24.84462857142861,0.4444424567756557,3,4,0.09333333333333334,0,3,0.0,0.0,0.0,66.41319999999978,0.38187731294605615,-240.3256,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,0.55,1800,21600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,-395.2403999999999,-5.269871999999999,-1.6388466372880164,-1.392161797125619,-395.2404000000001,0.2,0.37333333333333335,75,28,0.5357142857142857,-14.115728571428567,0.6595597261734254,15,13,0.37333333333333335,1,3,0.3333333333333333,8.655199999999859,0.02189857109748867,93.46480000000008,0.23647582585181096,-488.7052,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,0.55,1800,3600,63,percent_to_dollar,continuation,exit_by_midnight,-inf,-236.62439999999629,-3.1549919999999503,-2.0831385971084466,-2.206436845431636,-235.08959999999692,0.18666666666666668,0.49333333333333335,75,37,0.3783783783783784,-6.395254054053954,0.60017154015074,18,19,0.49333333333333335,0,3,0.0,0.0,0.0,99.41720000000102,0.4201477108869693,-336.0415999999973,robust_percent_continuation,Robust percent-vol: continuation only,robust_stability_score,2025-12-01,2026-02-28,2026-03-01,2026-03-26
a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.25,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,2.988328598328634,77.15399999999914,2.857555555555524,2.732085686655882,2.7926641207126357,-34.182800000000626,0.1111111111111111,0.18518518518518517,27,5,0.6,15.430799999999829,3.2571000620193336,5,0,0.18518518518518517,1,1,1.0,77.15399999999914,1.0,69.43919999999989,0.9000077766544917,7.714799999999258,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-10-01,2025-10-31,2025-11-01,2025-11-30
a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.4,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,-inf,196.74079999999861,7.286696296296245,5.087282495745545,0.0,-9.571600000000743,0.1111111111111111,0.14814814814814814,27,4,0.75,49.185199999999654,21.554640812399374,4,0,0.14814814814814814,1,1,1.0,196.74079999999861,1.0,87.44560000000057,0.44447110106292737,109.29519999999805,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-10-01,2025-10-31,2025-11-01,2025-11-30
a=120s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.75,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,-inf,77.84159999999912,2.8830222222221895,3.9512476328443333,0.0,0.0,0.07407407407407407,0.07407407407407407,27,2,1.0,38.92079999999956,inf,1,1,0.07407407407407407,1,1,1.0,77.84159999999912,1.0,57.39999999999943,0.7373949148013412,20.44159999999969,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-10-01,2025-10-31,2025-11-01,2025-11-30
a=120s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.55,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,-inf,50.8371999999988,1.8828592592592148,3.210801447841807,0.0,0.0,0.07407407407407407,0.07407407407407407,27,2,1.0,25.4185999999994,inf,1,1,0.07407407407407407,1,1,1.0,50.8371999999988,1.0,48.40359999999909,0.9521295429331322,2.433599999999714,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-10-01,2025-10-31,2025-11-01,2025-11-30
a=120s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,0.75,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,-inf,12.84159999999926,0.47561481481478746,1.0194234897729484,0.0,-19.55840000000017,0.037037037037037035,0.07407407407407407,27,2,0.5,6.42079999999963,1.656577225130762,1,1,0.07407407407407407,1,1,1.0,12.84159999999926,1.0,32.39999999999943,2.5230500872166473,-19.55840000000017,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-10-01,2025-10-31,2025-11-01,2025-11-30
a=120s | move=1x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,1.0,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,0.0,0.0,0.0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-10-01,2025-10-31,2025-11-01,2025-11-30
a=120s | move=1x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,1.0,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,0.0,0.0,0.0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-10-01,2025-10-31,2025-11-01,2025-11-30
a=120s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,0.55,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,-inf,-28.162799999999688,-1.043066666666655,-1.7417385645939558,0.0,-45.56639999999997,0.037037037037037035,0.07407407407407407,27,2,0.5,-14.081399999999844,0.38193932371220707,1,1,0.07407407407407407,0,1,0.0,0.0,0.0,17.403600000000285,0.6179641228855255,-45.56639999999997,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-10-01,2025-10-31,2025-11-01,2025-11-30
a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,0.4,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,-inf,-52.832800000000574,-1.9567703703703916,-2.4666596870074704,-1.2208982986420134,-81.16200000000123,0.1111111111111111,0.18518518518518517,27,5,0.6,-10.566560000000115,0.34904511963726714,4,1,0.18518518518518517,0,1,0.0,0.0,0.0,12.445600000000567,0.23556578489121213,-65.27840000000114,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-10-01,2025-10-31,2025-11-01,2025-11-30
a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,0.25,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,-inf,-88.84600000000121,-3.2905925925926374,-3.7978392506229937,-1.7391920838977748,-89.73400000000144,0.037037037037037035,0.18518518518518517,27,5,0.2,-17.769200000000243,0.09612716033808051,5,0,0.18518518518518517,0,1,0.0,0.0,0.0,9.448799999999745,0.10635031402651347,-98.29480000000096,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-10-01,2025-10-31,2025-11-01,2025-11-30
a=120s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.75,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,4.219795651250816,192.3191999999997,3.7709647058823474,3.3060303967015034,0.0,-39.45879999999974,0.0784313725490196,0.09803921568627451,51,5,0.8,38.46383999999994,5.873924194349425,3,2,0.09803921568627451,2,2,1.0,114.47760000000059,0.5952479003656461,77.48399999999971,0.4028926909013756,114.8352,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.4,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,3.8419495191153903,230.77119999999906,4.52492549019606,3.0467474648694552,3.203905945999046,-100.71719999999914,0.19607843137254902,0.29411764705882354,51,15,0.6666666666666666,15.384746666666604,2.401508084577092,10,5,0.29411764705882354,2,2,1.0,196.74079999999861,0.8525361916911617,87.44560000000057,0.37892769981696556,143.32559999999847,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.55,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,3.4604312320408592,191.06239999999934,3.746321568627438,2.6628901661825886,3.71382100837577,-52.57679999999999,0.11764705882352941,0.17647058823529413,51,9,0.6666666666666666,21.229155555555483,2.624989793974342,5,4,0.17647058823529413,2,2,1.0,140.22520000000054,0.7339235768000455,84.48119999999975,0.44216549148341083,106.5811999999996,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,0.75,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,2.6527207981378185,44.31919999999932,0.8690039215686142,2.1440946005530304,1.0812912724268873,-19.55840000000017,0.058823529411764705,0.09803921568627451,51,5,0.6,8.863839999999863,3.1029875109134997,3,2,0.09803921568627451,2,2,1.0,31.477600000000056,0.7102474773913008,32.39999999999943,0.7310601274391219,11.91919999999989,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move=1x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,1.0,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,-inf,32.54520000000014,0.6381411764705911,2.222875720904358,0.0,0.0,0.0196078431372549,0.0196078431372549,51,1,1.0,32.54520000000014,inf,1,0,0.0196078431372549,1,2,0.5,32.54520000000014,1.0,32.54520000000014,1.0,0.0,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,0.55,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,-inf,-33.02919999999901,-0.6476313725490002,-0.7800049633070003,-1.833974333511087,-81.05879999999912,0.13725490196078433,0.21568627450980393,51,11,0.6363636363636364,-3.002654545454455,0.780124885166892,7,4,0.21568627450980393,0,2,0.0,0.0,0.0,43.548400000000086,1.3184818282005435,-76.5775999999991,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,0.4,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,-inf,-52.032400000001935,-1.0202431372549399,-0.8873496115094184,-0.9552945645673848,-155.37720000000087,0.17647058823529413,0.39215686274509803,51,20,0.45,-2.6016200000000973,0.7944212214838201,13,7,0.39215686274509803,1,2,0.5,0.800399999998632,0.01538272307252024,64.46279999999946,1.2388973024499554,-116.4952000000014,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move=1x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,1.0,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,-inf,-29.4547999999996,-0.5775450980392078,-2.222875720904306,0.0,-29.4547999999996,0.0,0.0196078431372549,51,1,0.0,-29.4547999999996,0.0,1,0,0.0196078431372549,0,2,0.0,0.0,0.0,0.0,0.0,-29.4547999999996,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,0.25,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,-inf,-142.7108000000006,-2.7982509803921687,-2.622409112731315,-2.7083482609320395,-155.18280000000118,0.13725490196078433,0.49019607843137253,51,25,0.28,-5.708432000000025,0.49736409077333055,15,10,0.49019607843137253,0,2,0.0,0.0,0.0,65.46120000000069,0.4586982905288206,-208.17200000000128,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.25,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,-inf,-360.71080000000137,-7.072760784313752,-3.049849514715994,-2.531071411649333,-542.7271999999998,0.21568627450980393,0.49019607843137253,51,25,0.44,-14.428432000000052,0.4482573592035299,15,10,0.49019607843137253,1,2,0.5,77.15399999999914,0.2138943441671246,69.43919999999989,0.19250657313282446,-430.1500000000012,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-10-01,2025-11-30,2025-12-01,2025-12-31
a=120s | move=0.4x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.4,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,4.7035866053226085,460.15679999999975,5.976062337662334,3.3920598053226088,4.771961580240807,-101.74119999999922,0.2077922077922078,0.3246753246753247,77,25,0.64,18.406271999999987,2.6175160888008877,13,12,0.3246753246753247,3,3,1.0,229.3856000000006,0.4984944262477502,128.52280000000022,0.27930218568974813,331.63399999999956,robust_percent_reversal,Robust percent-vol: reversal only,robust_stability_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
