params,delay_s,rarity_percentile,move_window_s,hold_s,signal_mode,bad_hour_rule,trend_filter,vol_filter,time_bucket,score,total_pnl_cents,avg_daily_pnl_cents,daily_sharpe,daily_sortino,max_drawdown_cents,positive_day_rate,active_day_rate,days,trades,win_rate,avg_trade_cents,profit_factor,long_trades,short_trades,trades_per_day,profitable_months,month_count,profitable_month_rate,best_month_pnl_cents,best_month_share,top_trade_pnl_cents,top_trade_share,top_trade_removed_pnl_cents,cluster_neighbors,cluster_positive_neighbors,cluster_positive_rate,rare_stability_score,run_key,run_label,objective,train_start,train_end,test_start,test_end
a=120s | move>97.5th percentile of recent 900s moves | hold=3600s | reversal | trend=up | vol=high | time=mid | exit_by_midnight,120,97.5,900,3600,reversal,exit_by_midnight,up,high,mid,1.8810542388121512,221.72199999999845,2.917394736842085,1.8668806458985125,1.6298538104815563,-90.71280000000097,0.06578947368421052,0.09210526315789473,76,7,0.7142857142857143,31.674571428571205,2.569815520727685,4,3,0.09210526315789473,1,3,0.3333333333333333,221.72199999999845,1.0,132.44360000000086,0.5973408141727108,89.27839999999759,11,7,0.6363636363636364,5.635599693357607,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>97.5th percentile of recent 900s moves | hold=7200s | reversal | trend=up | vol=high | time=mid | exit_by_midnight,120,97.5,900,7200,reversal,exit_by_midnight,up,high,mid,1.8810542388121512,221.72199999999845,2.917394736842085,1.8668806458985125,1.6298538104815563,-90.71280000000097,0.06578947368421052,0.09210526315789473,76,7,0.7142857142857143,31.674571428571205,2.569815520727685,4,3,0.09210526315789473,1,3,0.3333333333333333,221.72199999999845,1.0,132.44360000000086,0.5973408141727108,89.27839999999759,11,7,0.6363636363636364,5.635599693357607,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>95th percentile of recent 900s moves | hold=3600s | reversal | trend=any | vol=high | time=any | exit_by_midnight,120,95.0,900,3600,reversal,exit_by_midnight,any,high,any,3.470805332908365,436.55399999999906,5.744131578947356,2.919996932908364,2.298506209851621,-93.71159999999969,0.09210526315789473,0.14473684210526316,76,11,0.6363636363636364,39.6867272727272,3.5186815164914003,8,3,0.14473684210526316,1,3,0.3333333333333333,436.5539999999992,1.0000000000000002,139.29399999999876,0.31907621966583527,297.26000000000033,7,3,0.42857142857142855,5.313662475765508,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>95th percentile of recent 900s moves | hold=7200s | reversal | trend=any | vol=high | time=any | exit_by_midnight,120,95.0,900,7200,reversal,exit_by_midnight,any,high,any,3.470805332908365,436.55399999999906,5.744131578947356,2.919996932908364,2.298506209851621,-93.71159999999969,0.09210526315789473,0.14473684210526316,76,11,0.6363636363636364,39.6867272727272,3.5186815164914003,8,3,0.14473684210526316,1,3,0.3333333333333333,436.5539999999992,1.0000000000000002,139.29399999999876,0.31907621966583527,297.26000000000033,7,3,0.42857142857142855,5.313662475765508,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>97.5th percentile of recent 1800s moves | hold=3600s | reversal | trend=up | vol=high | time=mid | exit_by_midnight,120,97.5,1800,3600,reversal,exit_by_midnight,up,high,mid,1.4992071263154205,177.31199999999927,2.333052631578938,1.619993411462505,1.3034008300670066,-91.71240000000006,0.05263157894736842,0.07894736842105263,76,6,0.6666666666666666,29.55199999999988,2.2378665177324537,3,3,0.07894736842105263,1,3,0.3333333333333333,177.31199999999927,1.0,126.2887999999992,0.7122405702941691,51.023200000000074,11,7,0.6363636363636364,5.253752580860876,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>97.5th percentile of recent 1800s moves | hold=7200s | reversal | trend=up | vol=high | time=mid | exit_by_midnight,120,97.5,1800,7200,reversal,exit_by_midnight,up,high,mid,1.4992071263154205,177.31199999999927,2.333052631578938,1.619993411462505,1.3034008300670066,-91.71240000000006,0.05263157894736842,0.07894736842105263,76,6,0.6666666666666666,29.55199999999988,2.2378665177324537,3,3,0.07894736842105263,1,3,0.3333333333333333,177.31199999999927,1.0,126.2887999999992,0.7122405702941691,51.023200000000074,11,7,0.6363636363636364,5.253752580860876,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>97.5th percentile of recent 1800s moves | hold=3600s | reversal | trend=any | vol=high | time=mid | exit_by_midnight,120,97.5,1800,3600,reversal,exit_by_midnight,any,high,mid,2.231537213291453,286.70639999999867,3.77245263157893,1.9976550497055694,2.649316880881433,-91.71240000000006,0.07894736842105263,0.11842105263157894,76,9,0.6666666666666666,31.856266666666524,2.2315715137467134,5,4,0.11842105263157894,1,3,0.3333333333333333,286.7063999999987,1.0000000000000002,126.2887999999992,0.4404812728282305,160.41759999999948,11,5,0.45454545454545453,4.913355395109635,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>97.5th percentile of recent 1800s moves | hold=7200s | reversal | trend=any | vol=high | time=mid | exit_by_midnight,120,97.5,1800,7200,reversal,exit_by_midnight,any,high,mid,2.231537213291453,286.70639999999867,3.77245263157893,1.9976550497055694,2.649316880881433,-91.71240000000006,0.07894736842105263,0.11842105263157894,76,9,0.6666666666666666,31.856266666666524,2.2315715137467134,5,4,0.11842105263157894,1,3,0.3333333333333333,286.7063999999987,1.0000000000000002,126.2887999999992,0.4404812728282305,160.41759999999948,11,5,0.45454545454545453,4.913355395109635,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>99th percentile of recent 900s moves | hold=3600s | reversal | trend=up | vol=any | time=mid | exit_by_midnight,120,99.0,900,3600,reversal,exit_by_midnight,up,any,mid,1.7712105388990174,323.79959999999863,4.260521052631561,1.8021574405451,2.2055470916100046,-249.22519999999932,0.10526315789473684,0.17105263157894737,76,13,0.6153846153846154,24.90766153846143,1.9553346566809686,7,6,0.17105263157894737,1,3,0.3333333333333333,323.79959999999863,1.0,184.61919999999975,0.5701650032921614,139.18039999999888,7,5,0.7142857142857143,4.842639110327589,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>99th percentile of recent 900s moves | hold=7200s | reversal | trend=up | vol=any | time=mid | exit_by_midnight,120,99.0,900,7200,reversal,exit_by_midnight,up,any,mid,1.7712105388990174,323.79959999999863,4.260521052631561,1.8021574405451,2.2055470916100046,-249.22519999999932,0.10526315789473684,0.17105263157894737,76,13,0.6153846153846154,24.90766153846143,1.9553346566809686,7,6,0.17105263157894737,1,3,0.3333333333333333,323.79959999999863,1.0,184.61919999999975,0.5701650032921614,139.18039999999888,7,5,0.7142857142857143,4.842639110327589,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>95th percentile of recent 900s moves | hold=3600s | reversal | trend=up | vol=high | time=mid | exit_by_midnight,120,95.0,900,3600,reversal,exit_by_midnight,up,high,mid,1.7387830787243548,210.7263999999999,2.7727157894736827,1.7695584549255357,1.588541466948043,-93.71159999999966,0.06578947368421052,0.09210526315789473,76,7,0.7142857142857143,30.103771428571413,2.421541035362036,4,3,0.09210526315789473,1,3,0.3333333333333333,210.7263999999999,1.0,133.44400000000064,0.6332571524023601,77.28239999999926,7,5,0.7142857142857143,4.810211650152926,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>95th percentile of recent 900s moves | hold=7200s | reversal | trend=up | vol=high | time=mid | exit_by_midnight,120,95.0,900,7200,reversal,exit_by_midnight,up,high,mid,1.7387830787243548,210.7263999999999,2.7727157894736827,1.7695584549255357,1.588541466948043,-93.71159999999966,0.06578947368421052,0.09210526315789473,76,7,0.7142857142857143,30.103771428571413,2.421541035362036,4,3,0.09210526315789473,1,3,0.3333333333333333,210.7263999999999,1.0,133.44400000000064,0.6332571524023601,77.28239999999926,7,5,0.7142857142857143,4.810211650152926,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>95th percentile of recent 900s moves | hold=3600s | reversal | trend=up | vol=any | time=mid | exit_by_midnight,120,95.0,900,3600,reversal,exit_by_midnight,up,any,mid,0.3503775152965505,236.00839999999994,3.1053736842105253,1.150644990025751,1.221277753534833,-296.64479999999946,0.17105263157894737,0.3157894736842105,76,24,0.5416666666666666,9.833683333333326,1.3807500896989444,13,11,0.3157894736842105,1,3,0.3333333333333333,500.2239999999985,2.119517779875626,155.60759999999982,0.6593307695827769,80.40080000000012,7,7,1.0,4.650377515296551,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>95th percentile of recent 900s moves | hold=7200s | reversal | trend=up | vol=any | time=mid | exit_by_midnight,120,95.0,900,7200,reversal,exit_by_midnight,up,any,mid,0.3503775152965505,236.00839999999994,3.1053736842105253,1.150644990025751,1.221277753534833,-296.64479999999946,0.17105263157894737,0.3157894736842105,76,24,0.5416666666666666,9.833683333333326,1.3807500896989444,13,11,0.3157894736842105,1,3,0.3333333333333333,500.2239999999985,2.119517779875626,155.60759999999982,0.6593307695827769,80.40080000000012,7,7,1.0,4.650377515296551,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>99th percentile of recent 900s moves | hold=3600s | reversal | trend=up | vol=high | time=mid | exit_by_midnight,120,99.0,900,3600,reversal,exit_by_midnight,up,high,mid,1.1290405919254851,135.28559999999908,1.7800736842105143,1.4140182390317575,0.6869062164332613,-89.71320000000046,0.05263157894736842,0.07894736842105263,76,6,0.6666666666666666,22.547599999999846,2.115768568431164,3,3,0.07894736842105263,1,3,0.3333333333333333,135.28559999999908,1.0,121.28679999999949,0.8965240942125423,13.99879999999959,7,5,0.7142857142857143,4.2004691633540565,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>99th percentile of recent 900s moves | hold=7200s | reversal | trend=up | vol=high | time=mid | exit_by_midnight,120,99.0,900,7200,reversal,exit_by_midnight,up,high,mid,1.1290405919254851,135.28559999999908,1.7800736842105143,1.4140182390317575,0.6869062164332613,-89.71320000000046,0.05263157894736842,0.07894736842105263,76,6,0.6666666666666666,22.547599999999846,2.115768568431164,3,3,0.07894736842105263,1,3,0.3333333333333333,135.28559999999908,1.0,121.28679999999949,0.8965240942125423,13.99879999999959,7,5,0.7142857142857143,4.2004691633540565,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>97.5th percentile of recent 1800s moves | hold=3600s | reversal | trend=any | vol=any | time=mid | exit_by_midnight,120,97.5,1800,3600,reversal,exit_by_midnight,any,any,mid,2.3713032061947326,381.7159999999987,5.022578947368404,1.684597642636487,2.7827438157391007,-294.20639999999963,0.15789473684210525,0.27631578947368424,76,21,0.5714285714285714,18.17695238095232,1.5792028609024529,9,12,0.27631578947368424,3,3,1.0,315.3047999999981,0.8260193442244999,179.61720000000003,0.4705519286590047,202.09879999999868,11,3,0.2727272727272727,3.980394115285642,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>97.5th percentile of recent 1800s moves | hold=7200s | reversal | trend=any | vol=any | time=mid | exit_by_midnight,120,97.5,1800,7200,reversal,exit_by_midnight,any,any,mid,2.3713032061947326,381.7159999999987,5.022578947368404,1.684597642636487,2.7827438157391007,-294.20639999999963,0.15789473684210525,0.27631578947368424,76,21,0.5714285714285714,18.17695238095232,1.5792028609024529,9,12,0.27631578947368424,3,3,1.0,315.3047999999981,0.8260193442244999,179.61720000000003,0.4705519286590047,202.09879999999868,11,3,0.2727272727272727,3.980394115285642,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>97.5th percentile of recent 1800s moves | hold=3600s | reversal | trend=down | vol=any | time=any | exit_by_midnight,120,97.5,1800,3600,reversal,exit_by_midnight,down,any,any,2.314227089600128,219.49559999999917,2.888099999999989,1.6018172926729912,1.4456559147805557,-127.63520000000028,0.15789473684210525,0.27631578947368424,76,21,0.5714285714285714,10.45217142857139,1.6123280425642013,12,9,0.27631578947368424,3,3,1.0,107.75880000000001,0.4909383149366111,122.47599999999929,0.5579884061457258,97.01959999999988,11,3,0.2727272727272727,3.9233179986910374,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>97.5th percentile of recent 1800s moves | hold=7200s | reversal | trend=down | vol=any | time=any | exit_by_midnight,120,97.5,1800,7200,reversal,exit_by_midnight,down,any,any,2.314227089600128,219.49559999999917,2.888099999999989,1.6018172926729912,1.4456559147805557,-127.63520000000028,0.15789473684210525,0.27631578947368424,76,21,0.5714285714285714,10.45217142857139,1.6123280425642013,12,9,0.27631578947368424,3,3,1.0,107.75880000000001,0.4909383149366111,122.47599999999929,0.5579884061457258,97.01959999999988,11,3,0.2727272727272727,3.9233179986910374,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>97.5th percentile of recent 1800s moves | hold=3600s | reversal | trend=any | vol=any | time=any | exit_by_midnight,120,97.5,1800,3600,reversal,exit_by_midnight,any,any,any,1.192798360795734,291.5119999999983,3.8356842105262934,1.1470592525875052,1.7423665070641363,-311.7135999999996,0.3157894736842105,0.5921052631578947,76,45,0.5333333333333333,6.478044444444405,1.2666277397044743,24,21,0.5921052631578947,2,3,0.6666666666666666,310.90240000000097,1.0665166442547915,179.61720000000003,0.6161571393287448,111.89479999999827,11,5,0.45454545454545453,3.8746165426139156,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>97.5th percentile of recent 1800s moves | hold=7200s | reversal | trend=any | vol=any | time=any | exit_by_midnight,120,97.5,1800,7200,reversal,exit_by_midnight,any,any,any,1.192798360795734,291.5119999999983,3.8356842105262934,1.1470592525875052,1.7423665070641363,-311.7135999999996,0.3157894736842105,0.5921052631578947,76,45,0.5333333333333333,6.478044444444405,1.2666277397044743,24,21,0.5921052631578947,2,3,0.6666666666666666,310.90240000000097,1.0665166442547915,179.61720000000003,0.6161571393287448,111.89479999999827,11,5,0.45454545454545453,3.8746165426139156,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>95th percentile of recent 1800s moves | hold=3600s | reversal | trend=up | vol=any | time=any | exit_by_midnight,120,95.0,1800,3600,reversal,exit_by_midnight,up,any,any,1.9150949900751728,302.95680000000095,3.986273684210539,1.3263635351118204,1.7027065353410742,-282.8555999999992,0.21052631578947367,0.3684210526315789,76,28,0.5714285714285714,10.819885714285745,1.3946807684631404,14,14,0.3684210526315789,3,3,1.0,145.72120000000024,0.4809966305427037,180.61759999999984,0.5961826900733018,122.33920000000111,7,3,0.42857142857142855,3.757952132932316,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>95th percentile of recent 1800s moves | hold=7200s | reversal | trend=up | vol=any | time=any | exit_by_midnight,120,95.0,1800,7200,reversal,exit_by_midnight,up,any,any,1.9150949900751728,302.95680000000095,3.986273684210539,1.3263635351118204,1.7027065353410742,-282.8555999999992,0.21052631578947367,0.3684210526315789,76,28,0.5714285714285714,10.819885714285745,1.3946807684631404,14,14,0.3684210526315789,3,3,1.0,145.72120000000024,0.4809966305427037,180.61759999999984,0.5961826900733018,122.33920000000111,7,3,0.42857142857142855,3.757952132932316,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>97.5th percentile of recent 900s moves | hold=3600s | reversal | trend=any | vol=high | time=mid | exit_by_midnight,120,97.5,900,3600,reversal,exit_by_midnight,any,high,mid,0.992378322825672,169.09479999999814,2.224931578947344,1.1822556123082701,1.396642702295637,-96.55439999999977,0.07894736842105263,0.13157894736842105,76,10,0.6,16.909479999999814,1.5884988953560277,5,5,0.13157894736842105,1,3,0.3333333333333333,169.09479999999814,1.0,132.44360000000086,0.7832505789651859,36.65119999999729,11,5,0.45454545454545453,3.6741965046438536,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>97.5th percentile of recent 900s moves | hold=7200s | reversal | trend=any | vol=high | time=mid | exit_by_midnight,120,97.5,900,7200,reversal,exit_by_midnight,any,high,mid,0.992378322825672,169.09479999999814,2.224931578947344,1.1822556123082701,1.396642702295637,-96.55439999999977,0.07894736842105263,0.13157894736842105,76,10,0.6,16.909479999999814,1.5884988953560277,5,5,0.13157894736842105,1,3,0.3333333333333333,169.09479999999814,1.0,132.44360000000086,0.7832505789651859,36.65119999999729,11,5,0.45454545454545453,3.6741965046438536,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>99th percentile of recent 1800s moves | hold=3600s | continuation | trend=any | vol=high | time=any | exit_by_midnight,120,99.0,1800,3600,continuation,exit_by_midnight,any,high,any,1.7631939235841072,172.93520000000018,2.2754631578947393,1.8536961902162326,0.7848553426838435,-131.73960000000022,0.09210526315789473,0.13157894736842105,76,10,0.7,17.29352000000002,2.3127047599962167,9,1,0.13157894736842105,1,3,0.3333333333333333,172.93520000000018,1.0,108.28159999999994,0.6261397332642505,64.65360000000024,7,3,0.42857142857142855,3.60605106644125,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>99th percentile of recent 1800s moves | hold=7200s | continuation | trend=any | vol=high | time=any | exit_by_midnight,120,99.0,1800,7200,continuation,exit_by_midnight,any,high,any,1.7631939235841072,172.93520000000018,2.2754631578947393,1.8536961902162326,0.7848553426838435,-131.73960000000022,0.09210526315789473,0.13157894736842105,76,10,0.7,17.29352000000002,2.3127047599962167,9,1,0.13157894736842105,1,3,0.3333333333333333,172.93520000000018,1.0,108.28159999999994,0.6261397332642505,64.65360000000024,7,3,0.42857142857142855,3.60605106644125,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>97.5th percentile of recent 900s moves | hold=3600s | reversal | trend=up | vol=any | time=any | exit_by_midnight,120,97.5,900,3600,reversal,exit_by_midnight,up,any,any,1.961428917419847,370.4780000000005,4.874710526315797,1.569457878450729,1.6797739546501715,-335.1995999999993,0.21052631578947367,0.3815789473684211,76,29,0.5517241379310345,12.77510344827588,1.5261186187465543,18,11,0.3815789473684211,2,3,0.6666666666666666,306.7155999999996,0.8278915347200081,171.6140000000002,0.4632231873417584,198.86400000000032,11,3,0.2727272727272727,3.5705198265107563,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>97.5th percentile of recent 900s moves | hold=7200s | reversal | trend=up | vol=any | time=any | exit_by_midnight,120,97.5,900,7200,reversal,exit_by_midnight,up,any,any,1.961428917419847,370.4780000000005,4.874710526315797,1.569457878450729,1.6797739546501715,-335.1995999999993,0.21052631578947367,0.3815789473684211,76,29,0.5517241379310345,12.77510344827588,1.5261186187465543,18,11,0.3815789473684211,2,3,0.6666666666666666,306.7155999999996,0.8278915347200081,171.6140000000002,0.4632231873417584,198.86400000000032,11,3,0.2727272727272727,3.5705198265107563,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>95th percentile of recent 1800s moves | hold=3600s | reversal | trend=any | vol=any | time=any | exit_by_midnight,120,95.0,1800,3600,reversal,exit_by_midnight,any,any,any,0.4768393958749455,199.56760000000023,2.6258894736842135,0.7154312468832243,1.1974710853066564,-345.3627999999983,0.39473684210526316,0.7631578947368421,76,58,0.5172413793103449,3.4408206896551774,1.1364933995137416,31,27,0.7631578947368421,2,3,0.6666666666666666,181.05040000000116,0.9072133953607747,180.61759999999984,0.905044706655788,18.950000000000387,7,5,0.7142857142857143,3.5482679673035165,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>95th percentile of recent 1800s moves | hold=7200s | reversal | trend=any | vol=any | time=any | exit_by_midnight,120,95.0,1800,7200,reversal,exit_by_midnight,any,any,any,0.4768393958749455,199.56760000000023,2.6258894736842135,0.7154312468832243,1.1974710853066564,-345.3627999999983,0.39473684210526316,0.7631578947368421,76,58,0.5172413793103449,3.4408206896551774,1.1364933995137416,31,27,0.7631578947368421,2,3,0.6666666666666666,181.05040000000116,0.9072133953607747,180.61759999999984,0.905044706655788,18.950000000000387,7,5,0.7142857142857143,3.5482679673035165,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>97.5th percentile of recent 900s moves | hold=3600s | reversal | trend=up | vol=high | time=any | exit_by_midnight,120,97.5,900,3600,reversal,exit_by_midnight,up,high,any,1.86680438196634,235.1835999999995,3.0945210526315723,1.8451321263444365,1.272876629861627,-90.71280000000097,0.06578947368421052,0.10526315789473684,76,8,0.625,29.39794999999994,2.519372052458144,5,3,0.10526315789473684,1,3,0.3333333333333333,235.1835999999995,1.0,141.29479999999978,0.6007850887561891,93.88879999999972,11,3,0.2727272727272727,3.4758952910572494,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>97.5th percentile of recent 900s moves | hold=7200s | reversal | trend=up | vol=high | time=any | exit_by_midnight,120,97.5,900,7200,reversal,exit_by_midnight,up,high,any,1.86680438196634,235.1835999999995,3.0945210526315723,1.8451321263444365,1.272876629861627,-90.71280000000097,0.06578947368421052,0.10526315789473684,76,8,0.625,29.39794999999994,2.519372052458144,5,3,0.10526315789473684,1,3,0.3333333333333333,235.1835999999995,1.0,141.29479999999978,0.6007850887561891,93.88879999999972,11,3,0.2727272727272727,3.4758952910572494,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>97.5th percentile of recent 900s moves | hold=3600s | reversal | trend=any | vol=any | time=any | exit_by_midnight,120,97.5,900,3600,reversal,exit_by_midnight,any,any,any,0.6731818268371269,237.70520000000454,3.12770000000006,0.8250163906978845,1.324836708609267,-373.8995999999998,0.3815789473684211,0.75,76,57,0.5087719298245614,4.170266666666746,1.1693485417393374,29,28,0.75,2,3,0.6666666666666666,249.18000000000038,1.0482732392896563,171.6140000000002,0.7219614884318767,66.09120000000433,11,5,0.45454545454545453,3.3550000086553085,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>97.5th percentile of recent 900s moves | hold=7200s | reversal | trend=any | vol=any | time=any | exit_by_midnight,120,97.5,900,7200,reversal,exit_by_midnight,any,any,any,0.6731818268371269,237.70520000000454,3.12770000000006,0.8250163906978845,1.324836708609267,-373.8995999999998,0.3815789473684211,0.75,76,57,0.5087719298245614,4.170266666666746,1.1693485417393374,29,28,0.75,2,3,0.6666666666666666,249.18000000000038,1.0482732392896563,171.6140000000002,0.7219614884318767,66.09120000000433,11,5,0.45454545454545453,3.3550000086553085,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>97.5th percentile of recent 1800s moves | hold=3600s | continuation | trend=up | vol=high | time=any | exit_by_midnight,120,97.5,1800,3600,continuation,exit_by_midnight,up,high,any,0.0595115303170336,71.17640000000019,0.9365315789473708,0.6635139675001364,0.5254432048257903,-156.64680000000018,0.05263157894736842,0.10526315789473684,76,8,0.5,8.897050000000025,1.3187804218254204,5,3,0.10526315789473684,1,3,0.3333333333333333,71.17640000000019,1.0,90.27439999999926,1.2683192743662088,-19.097999999999075,11,6,0.5454545454545454,3.277693348498852,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>97.5th percentile of recent 1800s moves | hold=7200s | continuation | trend=up | vol=high | time=any | exit_by_midnight,120,97.5,1800,7200,continuation,exit_by_midnight,up,high,any,0.0595115303170336,71.17640000000019,0.9365315789473708,0.6635139675001364,0.5254432048257903,-156.64680000000018,0.05263157894736842,0.10526315789473684,76,8,0.5,8.897050000000025,1.3187804218254204,5,3,0.10526315789473684,1,3,0.3333333333333333,71.17640000000019,1.0,90.27439999999926,1.2683192743662088,-19.097999999999075,11,6,0.5454545454545454,3.277693348498852,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>97.5th percentile of recent 900s moves | hold=3600s | continuation | trend=down | vol=any | time=mid | exit_by_midnight,120,97.5,900,3600,continuation,exit_by_midnight,down,any,mid,1.5635195184482171,180.62399999999786,2.3766315789473405,1.3450539412669045,1.1358775620855404,-154.26960000000116,0.11842105263157894,0.19736842105263158,76,15,0.6,12.041599999999855,1.5298961353819027,8,7,0.19736842105263158,2,3,0.6666666666666666,190.55240000000012,1.0549672247320532,91.44559999999977,0.5062760209053108,89.17839999999809,11,3,0.2727272727272727,3.1726104275391265,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move>97.5th percentile of recent 900s moves | hold=7200s | continuation | trend=down | vol=any | time=mid | exit_by_midnight,120,97.5,900,7200,continuation,exit_by_midnight,down,any,mid,1.5635195184482171,180.62399999999786,2.3766315789473405,1.3450539412669045,1.1358775620855404,-154.26960000000116,0.11842105263157894,0.19736842105263158,76,15,0.6,12.041599999999855,1.5298961353819027,8,7,0.19736842105263158,2,3,0.6666666666666666,190.55240000000012,1.0549672247320532,91.44559999999977,0.5062760209053108,89.17839999999809,11,3,0.2727272727272727,3.1726104275391265,regime_rare_move_wf,Regime-gated rare move walk-forward,regime_rare_move_stability_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
