params,delay_s,sigma_multiple,move_window_s,hold_s,vol_window_days,vol_method,signal_mode,bad_hour_rule,score,total_pnl_cents,avg_daily_pnl_cents,daily_sharpe,daily_sortino,max_drawdown_cents,positive_day_rate,active_day_rate,days,trades,win_rate,avg_trade_cents,profit_factor,long_trades,short_trades,trades_per_day,profitable_months,month_count,profitable_month_rate,best_month_pnl_cents,best_month_share,top_trade_pnl_cents,top_trade_share,top_trade_removed_pnl_cents,cluster_neighbors,cluster_positive_neighbors,cluster_positive_rate,stable_score,run_key,run_label,objective,train_start,train_end,test_start,test_end
a=300s | move=0.75x percent_to_dollar sigma (63D)/3600s | hold=21600s | reversal | exit_by_midnight,300,0.75,3600,21600,63,percent_to_dollar,reversal,exit_by_midnight,2.898399242789317,199.6303999999982,2.592602597402574,2.3998733518837256,2.655282114837611,-53.47920000000008,0.07792207792207792,0.1038961038961039,77,8,0.75,24.953799999999767,4.272672428490753,5,3,0.1038961038961039,2,3,0.6666666666666666,151.25519999999892,0.7576761855909736,98.4359999999991,0.49309123259784077,101.19439999999909,23,11,0.4782608695652174,8.015790547137144,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=0.25x percent_to_dollar sigma (63D)/3600s | hold=21600s | continuation | exit_by_midnight,120,0.25,3600,21600,63,percent_to_dollar,continuation,exit_by_midnight,3.778134863203627,505.7203999999951,6.567797402597339,2.6978954374099366,3.692131178679815,-117.05840000000046,0.35064935064935066,0.5974025974025974,77,46,0.5869565217391305,10.993921739130329,1.7832713494398382,24,22,0.5974025974025974,2,3,0.6666666666666666,339.147199999997,0.6706219484126017,139.41599999999946,0.2756780228758832,366.30439999999567,23,9,0.391304347826087,7.965091384942758,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=0.4x percent_to_dollar sigma (63D)/900s | hold=7200s | reversal | exit_by_midnight,120,0.4,900,7200,63,percent_to_dollar,reversal,exit_by_midnight,0.8796718596901267,73.65000000000047,0.9564935064935126,1.1631985507967075,1.56026431902813,-67.43040000000103,0.11688311688311688,0.23376623376623376,77,18,0.5,4.091666666666693,1.479081724251873,9,9,0.23376623376623376,2,3,0.6666666666666666,107.13119999999971,1.45459877800406,69.5308000000006,0.944070604209099,4.1191999999998785,53,16,0.3018867924528302,7.732502048369373,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=300s | move=0.55x percent_to_dollar sigma (63D)/3600s | hold=14400s | reversal | exit_by_midnight,300,0.55,3600,14400,63,percent_to_dollar,reversal,exit_by_midnight,0.11381538238454747,88.3247999999974,1.147075324675291,0.8163601959490793,1.0525770870324487,-159.95440000000093,0.2077922077922078,0.35064935064935066,77,27,0.5925925925925926,3.2712888888887934,1.2340005023107243,18,9,0.35064935064935066,1,3,0.3333333333333333,151.69880000000046,1.7175108236871743,76.42480000000063,0.8652700034418745,11.899999999996766,35,17,0.4857142857142857,7.642386810955977,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=60s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,60,0.75,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,2.6451420330432165,71.82840000000117,0.9328363636363788,2.258409167422371,6.845621215972409,-11.55479999999963,0.05194805194805195,0.07792207792207792,77,6,0.6666666666666666,11.971400000000196,4.58239237122437,3,3,0.07792207792207792,2,3,0.6666666666666666,51.48000000000034,0.7167081544347291,40.39880000000068,0.5624349143235827,31.429600000000484,35,11,0.3142857142857143,7.516570604471788,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=0.75x percent_to_dollar sigma (63D)/3600s | hold=7200s | reversal | exit_by_midnight,120,0.75,3600,7200,63,percent_to_dollar,reversal,exit_by_midnight,0.18027930094228953,51.0627999999992,0.6631532467532364,0.8281524066991496,0.49192380227596494,-50.544000000000395,0.07792207792207792,0.14285714285714285,77,11,0.5454545454545454,4.642072727272654,1.42704503714902,6,5,0.14285714285714285,1,3,0.3333333333333333,58.26719999999966,1.1410890119617525,72.41520000000071,1.4181595995519605,-21.35240000000151,53,17,0.32075471698113206,7.461411376413988,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=300s | move=0.75x percent_to_dollar sigma (63D)/3600s | hold=14400s | reversal | exit_by_midnight,300,0.75,3600,14400,63,percent_to_dollar,reversal,exit_by_midnight,1.6556463147161455,129.0603999999986,1.6761090909090726,1.755870769974622,1.50427838498162,-49.955200000000275,0.09090909090909091,0.14285714285714285,77,11,0.6363636363636364,11.732763636363508,2.121905338117855,6,5,0.14285714285714285,1,3,0.3333333333333333,140.25519999999898,1.0867407818354855,83.41959999999995,0.6463609286814612,45.64079999999865,35,13,0.37142857142857144,7.412789171859003,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-10-01,2025-12-31,2026-01-01,2026-01-31
a=120s | move=0.55x percent_to_dollar sigma (63D)/900s | hold=14400s | reversal | exit_by_midnight,120,0.55,900,14400,63,percent_to_dollar,reversal,exit_by_midnight,4.6553310543732795,357.38240000000326,4.7024000000000425,3.4845230543732715,5.124181675036005,-76.72239999999834,0.13157894736842105,0.21052631578947367,76,16,0.625,22.336400000000204,4.349928198898513,6,10,0.21052631578947367,3,3,1.0,136.48200000000048,0.3818934564209072,108.61719999999994,0.3039243118855292,248.76520000000332,53,18,0.33962264150943394,12.364765016637431,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move=0.55x percent_to_dollar sigma (63D)/900s | hold=7200s | reversal | exit_by_midnight,120,0.55,900,7200,63,percent_to_dollar,reversal,exit_by_midnight,5.420998930381662,352.38240000000354,4.636610526315836,4.180661730381653,3.615744935199231,-59.19319999999777,0.17105263157894737,0.21052631578947367,76,16,0.8125,22.023900000000218,6.4250401817882,6,10,0.21052631578947367,3,3,1.0,183.2972000000032,0.520165592833244,77.61719999999971,0.22026412215819782,274.7652000000038,53,13,0.24528301886792453,10.98892345868355,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=7200s | reversal | exit_by_midnight,120,0.75,1800,7200,63,percent_to_dollar,reversal,exit_by_midnight,2.8409911617277803,197.40840000000082,2.597478947368432,2.282720080087072,1.3050162198058743,-95.18159999999914,0.10526315789473684,0.15789473684210525,76,12,0.6666666666666666,16.45070000000007,2.6163051559086767,4,8,0.15789473684210525,2,3,0.6666666666666666,146.42600000000016,0.7417414861778908,76.2203999999992,0.3861051505407008,121.18800000000162,80,19,0.2375,10.79724116172778,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move=0.55x percent_to_dollar sigma (63D)/900s | hold=21600s | reversal | exit_by_midnight,120,0.55,900,21600,63,percent_to_dollar,reversal,exit_by_midnight,5.0085033800060605,496.3104000000009,6.530400000000012,3.623577552731512,5.503412362465008,-55.12639999999925,0.09210526315789473,0.14473684210526316,76,11,0.6363636363636364,45.119127272727354,7.25659178579532,5,6,0.14473684210526316,3,3,1.0,303.2224000000001,0.6109531454509104,148.5459999999998,0.29930059897999217,347.76440000000116,35,12,0.34285714285714286,10.322789094291776,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=14400s | reversal | exit_by_midnight,120,0.75,1800,14400,63,percent_to_dollar,reversal,exit_by_midnight,2.0253469191471103,152.40839999999912,2.0053736842105145,1.6238789653828831,1.072102461540388,-100.18159999999885,0.09210526315789473,0.15789473684210525,76,12,0.5833333333333334,12.700699999999927,1.9140482187837224,4,8,0.15789473684210525,2,3,0.6666666666666666,112.47759999999957,0.7380013175126845,77.48399999999971,0.5083971749588616,74.92439999999941,80,19,0.2375,9.98159691914711,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=300s | move=0.55x percent_to_dollar sigma (63D)/900s | hold=14400s | reversal | exit_by_midnight,300,0.55,900,14400,63,percent_to_dollar,reversal,exit_by_midnight,4.102824380412315,298.3896000000008,3.926178947368432,3.043363247033399,4.546873355941636,-55.72519999999969,0.11842105263157894,0.21052631578947367,76,16,0.5625,18.649350000000048,3.568966764125488,6,10,0.21052631578947367,3,3,1.0,108.47880000000038,0.36354752310402266,110.61759999999954,0.37071533324217476,187.7720000000013,35,11,0.3142857142857143,8.974252951840887,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=60s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=7200s | reversal | exit_by_midnight,60,0.75,1800,7200,63,percent_to_dollar,reversal,exit_by_midnight,2.9482762582827062,197.41440000000154,2.5975578947368625,2.317800594391112,1.149661875899559,-107.1799999999996,0.10526315789473684,0.15789473684210525,76,12,0.6666666666666666,16.451200000000128,2.6297675893087136,4,8,0.15789473684210525,2,3,0.6666666666666666,126.43000000000131,0.6404294722168207,68.47919999999938,0.34688047072553396,128.93520000000217,53,14,0.2641509433962264,8.944502673377047,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=60s | move=0.55x percent_to_dollar sigma (63D)/900s | hold=14400s | reversal | exit_by_midnight,60,0.55,900,14400,63,percent_to_dollar,reversal,exit_by_midnight,3.505278673236012,261.38280000000174,3.4392473684210754,2.5703362223821644,2.523200476331755,-91.72120000000032,0.11842105263157894,0.21052631578947367,76,16,0.5625,16.33642500000011,2.6730897741500286,6,10,0.21052631578947367,3,3,1.0,95.60680000000083,0.36577311131413465,107.61880000000014,0.4117286982923108,153.7640000000016,35,12,0.34285714285714286,8.819564387521726,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=300s | move=0.55x percent_to_dollar sigma (63D)/900s | hold=7200s | reversal | exit_by_midnight,300,0.55,900,7200,63,percent_to_dollar,reversal,exit_by_midnight,4.616098559592286,281.3895999999999,3.702494736842104,3.522024665440687,4.5370745266457515,-48.198400000000674,0.13157894736842105,0.21052631578947367,76,16,0.625,17.58684999999999,4.117227138381595,6,10,0.21052631578947367,3,3,1.0,176.30279999999888,0.6265434116968037,78.61759999999951,0.27939056738415186,202.7720000000004,35,8,0.22857142857142856,8.158955702449429,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=60s | move=0.55x percent_to_dollar sigma (63D)/900s | hold=21600s | reversal | exit_by_midnight,60,0.55,900,21600,63,percent_to_dollar,reversal,exit_by_midnight,4.435024556878799,434.30280000000045,5.714510526315795,3.2150678017787153,3.5434697375473654,-54.4647999999996,0.09210526315789473,0.14473684210526316,76,11,0.6363636363636364,39.482072727272765,5.162268982622628,5,6,0.14473684210526316,3,3,1.0,303.22400000000005,0.6981856897998349,147.5456,0.3397297922094904,286.75720000000047,23,8,0.34782608695652173,8.156763687313582,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=60s | move=0.55x percent_to_dollar sigma (63D)/900s | hold=7200s | reversal | exit_by_midnight,60,0.55,900,7200,63,percent_to_dollar,reversal,exit_by_midnight,4.1097085218901634,258.3828000000038,3.399773684210576,3.0968674716072426,3.501864204977618,-65.19119999999944,0.13157894736842105,0.21052631578947367,76,16,0.625,16.148925000000233,3.2797060889145087,6,10,0.21052631578947367,3,3,1.0,171.30560000000273,0.6629914994341737,78.61880000000022,0.30427257541910324,179.76400000000356,35,9,0.2571428571428571,8.09542280760445,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=300s | move=0.55x percent_to_dollar sigma (63D)/900s | hold=21600s | reversal | exit_by_midnight,300,0.55,900,21600,63,percent_to_dollar,reversal,exit_by_midnight,4.738675305440897,459.3195999999998,6.043678947368418,3.4488429675595618,6.986337673066279,-36.60080000000033,0.10526315789473684,0.14473684210526316,76,11,0.7272727272727273,41.75632727272725,6.353225550800317,5,6,0.14473684210526316,3,3,1.0,313.2291999999988,0.6819417242373261,150.61760000000012,0.32791459367290265,308.70199999999966,23,7,0.30434782608695654,7.995197044571332,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.75,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,2.6630780541384276,249.84479999999957,3.2874315789473627,2.1583450457914855,1.9218914452611118,-71.58679999999976,0.06578947368421052,0.10526315789473684,76,8,0.625,31.230599999999946,2.9420505246793347,4,4,0.10526315789473684,2,3,0.6666666666666666,135.36719999999897,0.541805152638755,149.5459999999996,0.5985555833061158,100.29879999999997,53,12,0.22641509433962265,7.802700695647863,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=60s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=14400s | reversal | exit_by_midnight,60,0.75,1800,14400,63,percent_to_dollar,reversal,exit_by_midnight,2.190532334888949,163.4144000000012,2.150189473684226,1.8002695001502684,1.2043217638474482,-104.1799999999995,0.09210526315789473,0.15789473684210525,76,12,0.5833333333333334,13.617866666666766,2.0493012551978853,4,8,0.15789473684210525,2,3,0.6666666666666666,127.48000000000084,0.7801026102962769,82.48200000000014,0.5047413202263664,80.93240000000105,53,13,0.24528301886792453,7.758456863190836,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=60s | move=0.75x percent_to_dollar sigma (63D)/900s | hold=14400s | reversal | exit_by_midnight,60,0.75,900,14400,63,percent_to_dollar,reversal,exit_by_midnight,1.3228849926359652,63.262800000001356,0.8324052631579125,1.1263557360112022,1.053255179929247,-56.1007999999991,0.06578947368421052,0.11842105263157894,76,9,0.5555555555555556,7.02920000000015,1.6452280126306515,4,5,0.11842105263157894,3,3,1.0,46.99880000000031,0.7429136870324946,73.45240000000051,1.1610677997179848,-10.189599999999153,35,13,0.37142857142857144,7.080027849778823,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,0.75,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,1.446486694808928,128.40839999999963,1.689584210526311,1.4075572151723934,0.6786813411270218,-111.18160000000023,0.09210526315789473,0.15789473684210525,76,12,0.5833333333333334,10.70069999999997,1.9321194312410728,4,8,0.15789473684210525,2,3,0.6666666666666666,106.4259999999996,0.8288087072185302,113.22039999999966,0.8817211335083996,15.187999999999974,53,13,0.24528301886792453,7.014411223110815,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move=0.25x percent_to_dollar sigma (63D)/3600s | hold=14400s | continuation | exit_by_midnight,120,0.25,3600,14400,63,percent_to_dollar,continuation,exit_by_midnight,1.6573526171632977,240.97560000000374,3.1707315789474175,1.3612762426755782,1.768082513370614,-280.8716000000006,0.4605263157894737,0.8289473684210527,76,63,0.5555555555555556,3.825009523809585,1.2635590239497727,28,35,0.8289473684210527,2,3,0.6666666666666666,265.1472000000018,1.1003072510245755,77.42479999999972,0.32129725997154285,163.55080000000402,35,12,0.34285714285714286,6.971638331449013,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move=0.55x percent_to_dollar sigma (63D)/1800s | hold=14400s | reversal | exit_by_midnight,120,0.55,1800,14400,63,percent_to_dollar,reversal,exit_by_midnight,-1.4543958037447757,45.4348000000016,0.5978263157894947,0.27575623175921127,0.43025679878392636,-202.21120000000133,0.15789473684210525,0.40789473684210525,76,31,0.3870967741935484,1.465638709677471,1.0742185253913914,14,17,0.40789473684210525,2,3,0.6666666666666666,48.650000000000645,1.0707651403769562,158.28239999999994,3.483726130631022,-112.84759999999834,80,20,0.25,6.9206041962552245,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move=0.75x percent_to_dollar sigma (63D)/3600s | hold=14400s | continuation | exit_by_midnight,120,0.75,3600,14400,63,percent_to_dollar,continuation,exit_by_midnight,0.86600470415647,97.60880000000053,1.2843263157894806,1.169779363005256,0.9738513541564946,-83.60800000000052,0.14473684210526316,0.27631578947368424,76,21,0.5238095238095238,4.64803809523812,1.432866506425889,14,7,0.27631578947368424,1,3,0.3333333333333333,132.81319999999965,1.3606683003991333,64.59120000000017,0.6617354172984384,33.01760000000036,53,14,0.2641509433962264,6.8622311192508105,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=300s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=7200s | reversal | exit_by_midnight,300,0.75,1800,7200,63,percent_to_dollar,reversal,exit_by_midnight,2.1102530878749732,146.3991999999996,1.9263052631578896,1.8084452850826132,1.3212280130512688,-85.05759999999958,0.09210526315789473,0.15789473684210525,76,12,0.5833333333333334,12.1999333333333,2.033883893639303,4,8,0.15789473684210525,2,3,0.6666666666666666,143.42080000000075,0.979655626533486,72.222,0.49332236788179296,74.17719999999962,53,11,0.20754716981132076,6.821573842591954,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=300s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=14400s | continuation | exit_by_midnight,300,0.25,1800,14400,63,percent_to_dollar,continuation,exit_by_midnight,0.4028400928713173,189.97640000000322,2.4996894736842528,0.9837419171416759,1.3794222431376155,-232.3711999999981,0.47368421052631576,0.8289473684210527,76,63,0.5714285714285714,3.015498412698465,1.1959534505294316,28,35,0.8289473684210527,1,3,0.3333333333333333,305.13760000000025,1.6061868737379752,140.41520000000068,0.739119174802756,49.56120000000254,35,14,0.4,6.602840092871318,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=60s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,60,0.75,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,2.9119331271822397,264.84240000000153,3.4847684210526517,2.341705281801587,1.954679060589921,-68.58799999999968,0.06578947368421052,0.10526315789473684,76,8,0.625,33.1053000000002,3.372102521478064,4,4,0.10526315789473684,2,3,0.6666666666666666,134.3624000000006,0.5073296420814788,145.5456000000004,0.5495555092387003,119.29680000000113,35,8,0.22857142857142856,6.454790270039383,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=300s | move=0.25x percent_to_dollar sigma (63D)/900s | hold=14400s | continuation | exit_by_midnight,300,0.25,900,14400,63,percent_to_dollar,continuation,exit_by_midnight,2.708238140872085,355.04920000000163,4.671700000000022,2.029749979022286,2.557979528492284,-215.63199999999864,0.4605263157894737,0.8289473684210527,76,63,0.5555555555555556,5.635701587301613,1.467037754572653,29,34,0.8289473684210527,2,3,0.6666666666666666,279.1532000000004,0.7862380763004089,111.42960000000076,0.3138427012368997,243.61960000000087,23,8,0.34782608695652173,6.429977271306867,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=14400s | continuation | exit_by_midnight,120,0.25,1800,14400,63,percent_to_dollar,continuation,exit_by_midnight,-2.316305082355292,51.983200000001574,0.6839894736842312,0.27473633761106825,0.39654016218749055,-243.06159999999753,0.4473684210526316,0.8289473684210527,76,63,0.5396825396825397,0.8251301587301842,1.050294083272123,28,35,0.8289473684210527,1,3,0.3333333333333333,169.13519999999957,3.2536511796117678,133.41840000000064,2.5665676603209615,-81.43519999999907,53,20,0.37735849056603776,6.249732653493765,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move=1x percent_to_dollar sigma (63D)/3600s | hold=21600s | continuation | exit_by_midnight,120,1.0,3600,21600,63,percent_to_dollar,continuation,exit_by_midnight,2.4331322637409576,124.40840000000047,1.6369526315789535,2.2436777671082524,0.0,-23.52120000000008,0.05263157894736842,0.06578947368421052,76,5,0.8,24.881680000000095,6.28920293182294,3,2,0.06578947368421052,2,3,0.6666666666666666,115.8568000000005,0.9312618762077164,90.58119999999997,0.7280955305268746,33.8272000000005,23,8,0.34782608695652173,6.15487139417574,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=60s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,60,0.75,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,1.6720316370549317,108.41440000000148,1.4265052631579143,1.36547392864719,0.5487654291509207,-119.18000000000005,0.10526315789473684,0.15789473684210525,76,12,0.6666666666666666,9.034533333333457,1.7675768749327367,4,8,0.15789473684210525,2,3,0.6666666666666666,65.43000000000136,0.6035176138963133,70.2264000000004,0.6477589692882074,38.18800000000108,35,10,0.2857142857142857,6.100603065626361,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move=0.4x percent_to_dollar sigma (63D)/3600s | hold=7200s | continuation | exit_by_midnight,120,0.4,3600,7200,63,percent_to_dollar,continuation,exit_by_midnight,2.2383906962504927,219.35720000000165,2.8862789473684427,1.4914946830949538,1.8477837763526381,-121.44560000000006,0.5,0.7894736842105263,76,60,0.6333333333333333,3.6559533333333607,1.3233298684790054,31,29,0.7894736842105263,3,3,1.0,169.76719999999966,0.773930374749488,95.4359999999997,0.435071198939442,123.92120000000196,53,9,0.16981132075471697,6.093107677382568,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=300s | move=1x percent_to_dollar sigma (63D)/3600s | hold=21600s | continuation | exit_by_midnight,300,1.0,3600,21600,63,percent_to_dollar,continuation,exit_by_midnight,3.0909159477225345,151.39000000000007,1.9919736842105273,2.682002485855834,0.0,-14.524800000000454,0.05263157894736842,0.06578947368421052,76,5,0.8,30.278000000000013,11.422862965409776,3,2,0.06578947368421052,2,3,0.6666666666666666,114.8496,0.7586339916771249,89.58120000000017,0.5917246845894717,61.808799999999906,15,6,0.4,6.090915947722534,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move=0.25x percent_to_dollar sigma (63D)/3600s | hold=21600s | continuation | exit_by_midnight,120,0.25,3600,21600,63,percent_to_dollar,continuation,exit_by_midnight,1.9020207646310394,354.4227999999972,4.663457894736806,1.4848655456336202,2.1253601015788286,-312.7279999999992,0.4605263157894737,0.8157894736842105,76,62,0.5645161290322581,5.716496774193505,1.3009660524659417,28,34,0.8157894736842105,2,3,0.6666666666666666,339.147199999997,0.9569000639913675,139.41599999999946,0.3933606980137862,215.00679999999775,23,9,0.391304347826087,6.08897728637017,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=300s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=14400s | reversal | exit_by_midnight,300,0.75,1800,14400,63,percent_to_dollar,reversal,exit_by_midnight,1.3519329466867773,110.39920000000036,1.4526210526315837,1.2486328225931196,0.9299116774871572,-121.05759999999881,0.07894736842105263,0.15789473684210525,76,12,0.5,9.199933333333362,1.6448250081771822,4,8,0.15789473684210525,2,3,0.6666666666666666,98.46880000000021,0.8919339995217347,80.48279999999983,0.7290161522909546,29.916400000000536,53,11,0.20754716981132076,6.0632537014037595,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move=0.55x percent_to_dollar sigma (63D)/3600s | hold=21600s | continuation | exit_by_midnight,120,0.55,3600,21600,63,percent_to_dollar,continuation,exit_by_midnight,2.435972840613835,353.50959999999736,4.651442105263123,1.8004725626921096,1.947273064624548,-211.33000000000135,0.27631578947368424,0.4605263157894737,76,35,0.6,10.10027428571421,1.4874746547642348,19,16,0.4605263157894737,2,3,0.6666666666666666,285.6507999999982,0.8080425538655819,126.2795999999992,0.35721689029095716,227.22999999999814,35,8,0.22857142857142856,5.978829983470978,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move=1x percent_to_dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,1.0,1800,3600,63,percent_to_dollar,reversal,exit_by_midnight,0.8146019349001344,58.139999999999375,0.7649999999999918,0.9442655244426198,0.3733036431181132,-81.1916000000005,0.039473684210526314,0.06578947368421052,76,5,0.6,11.627999999999876,1.7160839298646324,2,3,0.06578947368421052,2,3,0.6666666666666666,32.54520000000014,0.559772961816314,79.22239999999931,1.36261437908497,-21.082399999999936,35,11,0.3142857142857143,5.686030506328707,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=300s | move=0.75x percent_to_dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,300,0.75,1800,21600,63,percent_to_dollar,reversal,exit_by_midnight,2.5682099482759964,229.83040000000068,3.0240842105263246,2.0955083263439955,1.84222241492456,-62.59039999999942,0.06578947368421052,0.10526315789473684,76,8,0.625,28.72880000000009,2.904796003275341,4,4,0.10526315789473684,2,3,0.6666666666666666,131.3616000000005,0.5715588538330878,143.54360000000008,0.6245631561360014,86.2868000000006,35,7,0.2,5.6682099482759964,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
a=120s | move=0.25x percent_to_dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,0.25,1800,21600,63,percent_to_dollar,continuation,exit_by_midnight,-0.567874232105433,145.4312000000012,1.9135684210526476,0.6126308818497472,0.9383837718546918,-282.5528000000003,0.4342105263157895,0.8157894736842105,76,62,0.532258064516129,2.345664516129052,1.1111166122663536,28,34,0.8157894736842105,1,3,0.3333333333333333,336.13520000000045,2.3113004637244114,139.41840000000087,0.9586553641859499,6.01280000000034,35,14,0.4,5.632125767894568,stable_4var_percent,Stable 4-variable percent-vol walk-forward,stable_4var_score,2025-11-01,2026-01-31,2026-02-01,2026-02-28
