params,delay_s,sigma_multiple,move_window_s,hold_s,vol_window_days,signal_mode,score,total_pnl_cents,avg_daily_pnl_cents,daily_sharpe,daily_sortino,max_drawdown_cents,positive_day_rate,active_day_rate,days,trades,win_rate,avg_trade_cents,profit_factor,long_trades,short_trades,trades_per_day,profitable_months,month_count,profitable_month_rate,best_month_pnl_cents,best_month_share,top_trade_pnl_cents,top_trade_share,top_trade_removed_pnl_cents,removed_top_win_cents,deflated_total_pnl_cents,deflated_daily_sharpe,deflated_max_drawdown_cents,deflated_trades,deflated_win_rate,deflated_profit_factor,run_key,run_label,fill_model,selector_kind,train_start,train_end,test_start,test_end,cluster_neighbors,cluster_positive_neighbors,cluster_positive_rate,robust_top_trade_neutral_score
a=180s | b=0.65x rolling sigma | c=900s | d=3600s | continuation | exit_by_midnight,180,0.65,900,3600,63,continuation,404.13039999999927,404.13039999999927,5.248446753246744,3.8755330370026937,15.441424970543089,-7.995000000001141,0.09090909090909091,0.11688311688311688,77,9,0.7777777777777778,44.9033777777777,49.34442663347294,3,6,0.11688311688311688,2,3,0.6666666666666666,330.4773999999984,0.8177494194942994,131.99019999999942,0.32660299744834753,272.1401999999998,131.99019999999942,272.1401999999998,3.5613032955947435,-7.995000000001141,8,0.75,33.55499198505891,mid_dynamic_cost_train_total_pnl,Train PnL selector,mid_dynamic_cost,train_total_pnl,2025-01-01,2025-03-31,2025-04-01,2025-04-30,,,,
a=60s | b=0.6x rolling sigma | c=900s | d=3600s | continuation | exit_by_midnight,60,0.6,900,3600,63,continuation,403.5009999999976,403.5009999999976,5.240272727272696,3.1295245899959157,3.4268192282966883,-51.01180000000039,0.09090909090909091,0.14285714285714285,77,11,0.6363636363636364,36.681909090908874,5.058908855340188,5,6,0.14285714285714285,2,3,0.6666666666666666,296.4729999999995,0.7347515867370868,171.50439999999904,0.42504083013425015,231.99659999999855,171.50439999999904,231.99659999999855,2.6009171741498323,-51.0118000000004,10,0.6,3.3337068660271307,mid_dynamic_cost_train_total_pnl,Train PnL selector,mid_dynamic_cost,train_total_pnl,2025-01-01,2025-03-31,2025-04-01,2025-04-30,,,,
a=300s | b=0.6x rolling sigma | c=900s | d=3600s | continuation | exit_by_midnight,300,0.6,900,3600,63,continuation,402.0087999999989,402.0087999999989,5.220893506493493,4.256203991745468,30.567694691417167,-15.326799999999992,0.11688311688311688,0.14285714285714285,77,11,0.8181818181818182,36.546254545454445,15.98958954778558,5,6,0.14285714285714285,2,3,0.6666666666666666,291.9751999999993,0.726290568763669,119.48560000000086,0.29722135435841496,282.52319999999804,119.48560000000086,282.52319999999804,4.065042276000024,-15.326799999999992,10,0.8,11.534363441115996,mid_dynamic_cost_train_total_pnl,Train PnL selector,mid_dynamic_cost,train_total_pnl,2025-01-01,2025-03-31,2025-04-01,2025-04-30,,,,
a=300s | b=0.25x rolling sigma | c=1800s | d=21600s | reversal | exit_by_midnight,300,0.25,1800,21600,63,reversal,402.0072000000099,402.0072000000099,5.220872727272856,2.119052336614379,2.253009668530169,-298.82439999999804,0.37662337662337664,0.5844155844155844,77,45,0.6444444444444445,8.933493333333551,1.5823696399050047,23,22,0.5844155844155844,3,3,1.0,152.3742000000057,0.3790335098475896,123.50340000000148,0.3072168856677155,278.5038000000084,123.50340000000148,278.5038000000084,1.5665547352543079,-298.8243999999979,44,0.6363636363636364,1.4034558528259595,mid_dynamic_cost_train_total_pnl,Train PnL selector,mid_dynamic_cost,train_total_pnl,2025-01-01,2025-03-31,2025-04-01,2025-04-30,,,,
a=180s | b=0.4x rolling sigma | c=900s | d=3600s | continuation | exit_by_midnight,180,0.4,900,3600,63,continuation,396.38180000000773,396.38180000000773,5.147815584415685,2.8758979439861276,3.7001429773812022,-151.13400000000092,0.2597402597402597,0.42857142857142855,77,33,0.6060606060606061,12.01156969696993,2.283984889486097,7,26,0.42857142857142855,3,3,1.0,292.5390000000012,0.7380232896666685,141.49460000000073,0.35696543080433557,254.887200000007,141.49460000000073,254.88720000000708,2.221087980108299,-151.13400000000092,32,0.59375,1.8256466702644343,mid_dynamic_cost_train_total_pnl,Train PnL selector,mid_dynamic_cost,train_total_pnl,2025-01-01,2025-03-31,2025-04-01,2025-04-30,,,,
a=60s | b=0.25x rolling sigma | c=1800s | d=21600s | reversal | exit_by_midnight,60,0.25,1800,21600,63,reversal,395.49860000000285,395.49860000000285,5.136345454545491,2.082156788452967,2.1268448355418776,-317.31939999999395,0.37662337662337664,0.5844155844155844,77,45,0.6444444444444445,8.788857777777844,1.5591613144395076,23,22,0.5844155844155844,3,3,1.0,175.87420000000134,0.4446898168539663,128.50659999999976,0.32492302121928834,266.9920000000031,128.50659999999976,266.99200000000315,1.508894975027096,-317.31939999999395,44,0.6363636363636364,1.377476930802874,mid_dynamic_cost_train_total_pnl,Train PnL selector,mid_dynamic_cost,train_total_pnl,2025-01-01,2025-03-31,2025-04-01,2025-04-30,,,,
a=180s | b=0.5x rolling sigma | c=900s | d=3600s | continuation | exit_by_midnight,180,0.5,900,3600,63,continuation,392.684999999996,392.684999999996,5.0998051948051435,3.0325867276703793,5.619701406035785,-57.18120000000147,0.14285714285714285,0.23376623376623376,77,18,0.6111111111111112,21.815833333333117,3.2777103003768886,8,10,0.23376623376623376,2,3,0.6666666666666666,324.413599999997,0.8261420731629685,168.00419999999795,0.4278345238549974,224.68079999999807,168.00419999999795,224.68079999999804,2.4447322061930055,-57.181200000001496,17,0.5882352941176471,2.3032271985355166,mid_dynamic_cost_train_total_pnl,Train PnL selector,mid_dynamic_cost,train_total_pnl,2025-01-01,2025-03-31,2025-04-01,2025-04-30,,,,
a=90s | b=0.6x rolling sigma | c=900s | d=3600s | continuation | exit_by_midnight,90,0.6,900,3600,63,continuation,390.4992000000009,390.4992000000009,5.071418181818193,3.3442002043568415,17.9868330450364,-42.33639999999963,0.11688311688311688,0.14285714285714285,77,11,0.8181818181818182,35.49992727272735,5.984481064038968,5,6,0.14285714285714285,2,3,0.6666666666666666,312.9704000000001,0.8014623333415264,149.9988000000001,0.3841206332817065,240.50040000000078,149.9988000000001,240.50040000000075,2.864276585599718,-42.3363999999996,10,0.8,4.06983904113964,mid_dynamic_cost_train_total_pnl,Train PnL selector,mid_dynamic_cost,train_total_pnl,2025-01-01,2025-03-31,2025-04-01,2025-04-30,,,,
a=90s | b=0.25x rolling sigma | c=1800s | d=21600s | reversal | exit_by_midnight,90,0.25,1800,21600,63,reversal,378.00359999998483,378.00359999998483,4.909137662337465,1.9871502675422428,1.9994014598124588,-333.81620000000737,0.36363636363636365,0.5844155844155844,77,45,0.6222222222222222,8.40007999999966,1.5278502595238737,23,22,0.5844155844155844,3,3,1.0,179.3739999999982,0.4745298722022896,124.50700000000057,0.32938046092684187,253.49659999998426,124.50700000000057,253.4965999999842,1.4237287880177034,-333.81620000000737,44,0.6136363636363636,1.3539866977415467,mid_dynamic_cost_train_total_pnl,Train PnL selector,mid_dynamic_cost,train_total_pnl,2025-01-01,2025-03-31,2025-04-01,2025-04-30,,,,
a=180s | b=0.65x rolling sigma | c=900s | d=14400s | continuation | exit_by_midnight,180,0.65,900,14400,63,continuation,377.13040000000115,377.13040000000115,4.897797402597417,3.5921909424368383,0.0,-61.995000000000346,0.1038961038961039,0.11688311688311688,77,9,0.8888888888888888,41.9033777777779,7.083238970884618,3,6,0.11688311688311688,2,3,0.6666666666666666,274.97740000000056,0.7291308258363678,112.49020000000012,0.2982793219533609,264.640200000001,112.49020000000012,264.64020000000096,3.077428422321783,-61.99500000000034,8,0.875,5.26873457536889,mid_dynamic_cost_train_total_pnl,Train PnL selector,mid_dynamic_cost,train_total_pnl,2025-01-01,2025-03-31,2025-04-01,2025-04-30,,,,
a=60s | b=0.55x rolling sigma | c=1200s | d=3600s | continuation | exit_by_midnight,60,0.55,1200,3600,63,continuation,376.1884000000009,376.1884000000009,4.885563636363648,2.735772146492238,4.052206160287515,-58.47219999999925,0.12987012987012986,0.22077922077922077,77,17,0.5882352941176471,22.12872941176476,2.862383349918077,7,10,0.22077922077922077,2,3,0.6666666666666666,283.05680000000206,0.752433621026064,168.00299999999794,0.44659271790410743,208.18540000000297,168.00299999999794,208.185400000003,2.0254063336069743,-58.47219999999926,16,0.5625,2.0306565078988044,mid_dynamic_cost_train_total_pnl,Train PnL selector,mid_dynamic_cost,train_total_pnl,2025-01-01,2025-03-31,2025-04-01,2025-04-30,,,,
a=90s | b=0.4x rolling sigma | c=3600s | d=7200s | reversal | exit_by_midnight,90,0.4,3600,7200,63,reversal,375.1201999999899,375.1201999999899,4.871690909090778,2.8161410220939693,4.137682817870984,-211.65880000000362,0.33766233766233766,0.5454545454545454,77,42,0.6190476190476191,8.931433333333093,2.0591116815618986,28,14,0.5454545454545454,2,3,0.6666666666666666,392.88779999999844,1.0473650845782472,154.51259999999886,0.4119015718161886,220.60759999999104,154.51259999999886,220.6075999999911,2.1304635445197686,-211.65880000000362,41,0.6097560975609756,1.6228619151976649,mid_dynamic_cost_train_total_pnl,Train PnL selector,mid_dynamic_cost,train_total_pnl,2025-01-01,2025-03-31,2025-04-01,2025-04-30,,,,
a=60s | b=0.4x rolling sigma | c=900s | d=3600s | continuation | exit_by_midnight,60,0.4,900,3600,63,continuation,373.4211999999931,373.4211999999931,4.8496259740258845,2.629703947916371,4.341259692303215,-153.1241999999977,0.23376623376623376,0.42857142857142855,77,33,0.5454545454545454,11.315793939393734,2.2202071032019166,7,26,0.42857142857142855,3,3,1.0,308.5441999999909,0.8262632116226839,179.00779999999932,0.47937235486363017,194.4133999999938,179.00779999999932,194.41339999999383,1.883604267346306,-153.12419999999767,32,0.53125,1.6352735507186837,mid_dynamic_cost_train_total_pnl,Train PnL selector,mid_dynamic_cost,train_total_pnl,2025-01-01,2025-03-31,2025-04-01,2025-04-30,,,,
a=300s | b=0.4x rolling sigma | c=3600s | d=7200s | reversal | exit_by_midnight,300,0.4,3600,7200,63,reversal,372.10500000000263,372.10500000000263,4.832532467532502,2.782269163047597,4.1311657469599306,-199.66079999999613,0.2987012987012987,0.5454545454545454,77,42,0.5476190476190477,8.859642857142921,1.971896099147236,28,14,0.5454545454545454,2,3,0.6666666666666666,351.3790000000021,0.9443006678222535,147.50859999999955,0.39641660284059205,224.5964000000031,147.50859999999955,224.59640000000311,2.0939461774340304,-199.66079999999607,41,0.5365853658536586,1.5866203492092645,mid_dynamic_cost_train_total_pnl,Train PnL selector,mid_dynamic_cost,train_total_pnl,2025-01-01,2025-03-31,2025-04-01,2025-04-30,,,,
a=120s | b=0.25x rolling sigma | c=1800s | d=21600s | reversal | exit_by_midnight,120,0.25,1800,21600,63,reversal,369.5027999999996,369.5027999999996,4.798737662337657,1.9216099637583743,1.9346358421698984,-347.81840000000034,0.37662337662337664,0.5844155844155844,77,45,0.6444444444444445,8.211173333333324,1.5083952690291735,23,22,0.5844155844155844,3,3,1.0,171.36940000000118,0.4637837656439988,119.00479999999989,0.322067383521857,250.4979999999997,119.00479999999989,250.4979999999997,1.3813107918905474,-347.81840000000034,44,0.6363636363636364,1.3446577349380566,mid_dynamic_cost_train_total_pnl,Train PnL selector,mid_dynamic_cost,train_total_pnl,2025-01-01,2025-03-31,2025-04-01,2025-04-30,,,,
a=90s | b=0.65x rolling sigma | c=900s | d=3600s | continuation | exit_by_midnight,90,0.65,900,3600,63,continuation,369.12319999999556,369.12319999999556,4.793807792207734,3.292496753633613,0.0,-33.505200000000684,0.1038961038961039,0.11688311688311688,77,9,0.8888888888888888,41.013688888888396,12.016892900205818,3,6,0.11688311688311688,2,3,0.6666666666666666,312.9733999999959,0.8478833083371613,151.9981999999997,0.41178175741866546,217.12499999999585,151.9981999999997,217.12499999999585,2.857221981603099,-33.505200000000684,8,0.875,7.480337380465837,mid_dynamic_cost_train_total_pnl,Train PnL selector,mid_dynamic_cost,train_total_pnl,2025-01-01,2025-03-31,2025-04-01,2025-04-30,,,,
a=90s | b=0.65x rolling sigma | c=900s | d=14400s | continuation | exit_by_midnight,90,0.65,900,14400,63,continuation,366.12319999999687,366.12319999999687,4.754846753246713,3.1697904342339767,0.0,-83.50520000000068,0.1038961038961039,0.11688311688311688,77,9,0.8888888888888888,40.68035555555521,5.384435939318611,3,6,0.11688311688311688,2,3,0.6666666666666666,273.97339999999724,0.7483093122752111,131.99820000000085,0.36052946112128914,234.12499999999602,131.99820000000085,234.12499999999602,2.5751671554652984,-83.50520000000068,8,0.875,3.8037176127952557,mid_dynamic_cost_train_total_pnl,Train PnL selector,mid_dynamic_cost,train_total_pnl,2025-01-01,2025-03-31,2025-04-01,2025-04-30,,,,
a=60s | b=0.7x rolling sigma | c=1800s | d=3600s | continuation | exit_by_midnight,60,0.7,1800,3600,63,continuation,365.44139999999646,365.44139999999646,4.7459922077921615,3.0679358340696856,24.686575720838405,-56.29139999999967,0.1038961038961039,0.12987012987012986,77,10,0.8,36.54413999999964,4.375378232292727,4,6,0.12987012987012986,2,3,0.6666666666666666,242.52420000000018,0.6636473043284163,133.4888000000009,0.3652809999086097,231.95259999999556,133.4888000000009,231.95259999999558,2.4459587856222407,-56.29139999999967,9,0.7777777777777778,3.142416696531081,mid_dynamic_cost_train_total_pnl,Train PnL selector,mid_dynamic_cost,train_total_pnl,2025-01-01,2025-03-31,2025-04-01,2025-04-30,,,,
a=120s | b=0.45x rolling sigma | c=1800s | d=21600s | continuation | exit_by_midnight,120,0.45,1800,21600,63,continuation,365.43200000000365,365.43200000000365,4.745870129870178,1.9612409113204736,3.159694925062262,-147.80119999999863,0.2727272727272727,0.4805194805194805,77,37,0.5675675675675675,9.876540540540642,1.5712284870179685,13,24,0.4805194805194805,2,3,0.6666666666666666,254.47820000000047,0.6963763436152224,125.59179999999967,0.343680356400092,239.840200000004,125.59179999999967,239.8402000000041,1.381491089271672,-147.80119999999863,36,0.5555555555555556,1.3749084770137472,mid_dynamic_cost_train_total_pnl,Train PnL selector,mid_dynamic_cost,train_total_pnl,2025-01-01,2025-03-31,2025-04-01,2025-04-30,,,,
a=300s | b=0.65x rolling sigma | c=900s | d=14400s | continuation | exit_by_midnight,300,0.65,900,14400,63,continuation,362.1314000000019,362.1314000000019,4.70300519480522,3.699599624832976,0.0,-53.9925999999991,0.1038961038961039,0.11688311688311688,77,9,0.8888888888888888,40.236822222222436,7.707056152139372,3,6,0.11688311688311688,2,3,0.6666666666666666,259.9810000000014,0.7179189653258459,106.98619999999943,0.29543475103235695,255.1452000000025,106.98619999999943,255.1452000000025,3.213671355866039,-53.99259999999909,8,0.875,5.7255586876720335,mid_dynamic_cost_train_total_pnl,Train PnL selector,mid_dynamic_cost,train_total_pnl,2025-01-01,2025-03-31,2025-04-01,2025-04-30,,,,
a=90s | b=0.45x rolling sigma | c=900s | d=3600s | continuation | exit_by_midnight,90,0.45,900,3600,63,continuation,358.3514000000021,358.3514000000021,4.653914285714313,2.4451658921972617,4.2370205655943955,-100.24559999999639,0.19480519480519481,0.37662337662337664,77,29,0.5172413793103449,12.356944827586279,2.221248377809541,9,20,0.37662337662337664,3,3,1.0,335.54800000000046,0.9363658129980753,179.01139999999933,0.49954151148843917,179.3400000000028,179.01139999999933,179.34000000000282,1.6409092189681622,-100.24559999999639,28,0.5,1.611184117255757,mid_dynamic_cost_train_total_pnl,Train PnL selector,mid_dynamic_cost,train_total_pnl,2025-01-01,2025-03-31,2025-04-01,2025-04-30,,,,
a=60s | b=0.3x rolling sigma | c=1200s | d=21600s | continuation | exit_by_midnight,60,0.3,1200,21600,63,continuation,356.4760000000014,356.4760000000014,4.62955844155846,1.5732128521372248,2.2758892366322487,-279.1669999999959,0.2597402597402597,0.5714285714285714,77,44,0.45454545454545453,8.101727272727304,1.4228354586051206,15,29,0.5714285714285714,3,3,1.0,195.98100000000164,0.5497733367744276,161.17780000000147,0.45214207969120174,195.29819999999995,161.17780000000147,195.29819999999992,0.9346784864355013,-279.16699999999594,43,0.4418604651162791,1.231653754984218,mid_dynamic_cost_train_total_pnl,Train PnL selector,mid_dynamic_cost,train_total_pnl,2025-01-01,2025-03-31,2025-04-01,2025-04-30,,,,
a=90s | b=0.5x rolling sigma | c=900s | d=3600s | continuation | exit_by_midnight,90,0.5,900,3600,63,continuation,354.6705999999978,354.6705999999978,4.60611168831166,2.5684333008673375,4.133287986189515,-68.9812000000004,0.11688311688311688,0.23376623376623376,77,18,0.5,19.703922222222104,2.7135583803187515,8,10,0.23376623376623376,2,3,0.6666666666666666,325.3842000000003,0.917426479668747,176.50899999999874,0.4976702326045627,178.16159999999908,176.50899999999874,178.16159999999914,1.7995634327073824,-68.9812000000004,17,0.47058823529411764,1.8607713826040184,mid_dynamic_cost_train_total_pnl,Train PnL selector,mid_dynamic_cost,train_total_pnl,2025-01-01,2025-03-31,2025-04-01,2025-04-30,,,,
a=300s | b=0.65x rolling sigma | c=900s | d=3600s | continuation | exit_by_midnight,300,0.65,900,3600,63,continuation,354.1314000000035,354.1314000000035,4.5991090909091366,4.039697402561836,0.0,-8.992600000000238,0.1038961038961039,0.11688311688311688,77,9,0.8888888888888888,39.34793333333372,40.380312701549514,3,6,0.11688311688311688,2,3,0.6666666666666666,275.48100000000295,0.7779061670329155,120.9862000000009,0.34164211363352615,233.1452000000026,120.9862000000009,233.1452000000026,3.975687445013844,-8.992600000000223,8,0.875,26.926339434642905,mid_dynamic_cost_train_total_pnl,Train PnL selector,mid_dynamic_cost,train_total_pnl,2025-01-01,2025-03-31,2025-04-01,2025-04-30,,,,
a=60s | b=0.6x rolling sigma | c=1200s | d=3600s | continuation | exit_by_midnight,60,0.6,1200,3600,63,continuation,351.28640000000007,351.28640000000007,4.56216103896104,2.5485582129203466,2.8815402332532543,-66.02059999999676,0.09090909090909091,0.16883116883116883,77,13,0.5384615384615384,27.022030769230774,2.9393516473809562,5,8,0.16883116883116883,2,3,0.6666666666666666,311.0019999999977,0.8853232006704433,166.50320000000073,0.4739813439973785,184.78319999999934,166.50320000000073,184.7831999999993,1.7800969607380586,-66.02059999999676,12,0.5,2.020135147071798,mid_dynamic_cost_train_total_pnl,Train PnL selector,mid_dynamic_cost,train_total_pnl,2025-01-01,2025-03-31,2025-04-01,2025-04-30,,,,
a=180s | b=0.4x rolling sigma | c=900s | d=14400s | continuation | exit_by_midnight,180,0.4,900,14400,63,continuation,348.38180000000875,348.38180000000875,4.524438961039075,1.8291705117515442,2.500509187226921,-201.41499999999957,0.24675324675324675,0.42857142857142855,77,33,0.5757575757575758,10.557024242424509,1.559878286001556,7,26,0.42857142857142855,2,3,0.6666666666666666,321.03900000000226,0.9215148437719599,145.58059999999995,0.41787659401265015,202.8012000000088,145.58059999999995,202.8012000000089,1.1701687400014433,-201.4149999999995,32,0.5625,1.3259182547855848,mid_dynamic_cost_train_total_pnl,Train PnL selector,mid_dynamic_cost,train_total_pnl,2025-01-01,2025-03-31,2025-04-01,2025-04-30,,,,
a=180s | b=0.55x rolling sigma | c=900s | d=7200s | continuation | exit_by_midnight,180,0.55,900,7200,63,continuation,346.7653999999998,346.7653999999998,4.503446753246751,3.5346991465825646,4.310500382935372,-41.49560000000051,0.1038961038961039,0.15584415584415584,77,12,0.6666666666666666,28.897116666666648,4.7320632146300134,5,7,0.15584415584415584,2,3,0.6666666666666666,234.98219999999856,0.6776402720686628,111.99900000000056,0.32298205068902675,234.7663999999992,111.99900000000056,234.7663999999992,3.030102064976896,-41.495600000000515,11,0.6363636363636364,3.526673784267727,mid_dynamic_cost_train_total_pnl,Train PnL selector,mid_dynamic_cost,train_total_pnl,2025-01-01,2025-03-31,2025-04-01,2025-04-30,,,,
a=120s | b=0.6x rolling sigma | c=900s | d=3600s | continuation | exit_by_midnight,120,0.6,900,3600,63,continuation,344.98779999999385,344.98779999999385,4.480361038960959,3.4481113239868497,4.0484784513020715,-34.833799999999314,0.1038961038961039,0.14285714285714285,77,11,0.7272727272727273,31.36252727272672,6.877174631513453,5,6,0.14285714285714285,2,3,0.6666666666666666,279.963599999996,0.8115173927889653,114.94579999999785,0.3331880141848491,230.041999999996,114.94579999999785,230.04199999999605,2.924909673302988,-34.833799999999314,10,0.7,4.918970487021908,mid_dynamic_cost_train_total_pnl,Train PnL selector,mid_dynamic_cost,train_total_pnl,2025-01-01,2025-03-31,2025-04-01,2025-04-30,,,,
a=90s | b=0.55x rolling sigma | c=1200s | d=3600s | continuation | exit_by_midnight,90,0.55,1200,3600,63,continuation,341.6867999999982,341.6867999999982,4.437490909090886,2.5735091535978665,4.350247560164438,-59.97259999999932,0.15584415584415584,0.22077922077922077,77,17,0.7058823529411765,20.09922352941166,2.5679057439786717,7,10,0.22077922077922077,2,3,0.6666666666666666,267.05039999999957,0.781564871689515,150.49899999999965,0.44045892320101465,191.18779999999853,150.49899999999965,191.18779999999853,1.8280108584799473,-59.97259999999932,16,0.6875,1.8773076683051384,mid_dynamic_cost_train_total_pnl,Train PnL selector,mid_dynamic_cost,train_total_pnl,2025-01-01,2025-03-31,2025-04-01,2025-04-30,,,,
a=120s | b=0.4x rolling sigma | c=900s | d=14400s | continuation | exit_by_midnight,120,0.4,900,14400,63,continuation,341.4223999999939,341.4223999999939,4.434057142857063,1.7454186693450808,2.700648587017609,-222.4100000000003,0.24675324675324675,0.42857142857142855,77,33,0.5757575757575758,10.346133333333148,1.5357815510532953,7,26,0.42857142857142855,2,3,0.6666666666666666,361.05999999999716,1.0575170229018471,163.51180000000062,0.4789135100684769,177.91059999999328,163.51180000000062,177.91059999999328,1.021596823904222,-222.41000000000034,32,0.5625,1.2791885278084278,mid_dynamic_cost_train_total_pnl,Train PnL selector,mid_dynamic_cost,train_total_pnl,2025-01-01,2025-03-31,2025-04-01,2025-04-30,,,,
a=90s | b=0.3x rolling sigma | c=1200s | d=21600s | continuation | exit_by_midnight,90,0.3,1200,21600,63,continuation,339.9820000000093,339.9820000000093,4.41535064935077,1.4904547167688142,2.1372662161050027,-279.16580000000164,0.2597402597402597,0.5714285714285714,77,44,0.45454545454545453,7.726863636363848,1.3973819093762438,15,29,0.5714285714285714,2,3,0.6666666666666666,171.98560000000077,0.5058667811825216,163.17800000000108,0.47996070380195605,176.80400000000822,163.17800000000108,176.80400000000824,0.8416529459884778,-279.16580000000164,43,0.4418604651162791,1.206654208473856,mid_dynamic_cost_train_total_pnl,Train PnL selector,mid_dynamic_cost,train_total_pnl,2025-01-01,2025-03-31,2025-04-01,2025-04-30,,,,
a=60s | b=0.65x rolling sigma | c=900s | d=3600s | continuation | exit_by_midnight,60,0.65,900,3600,63,continuation,338.12379999999814,338.12379999999814,4.391218181818157,2.793324475516571,2.915184120504269,-53.512799999999544,0.07792207792207792,0.11688311688311688,77,9,0.6666666666666666,37.56931111111091,5.068056036805933,3,6,0.11688311688311688,2,3,0.6666666666666666,291.4738000000026,0.86203278207569,167.0034000000017,0.49391199318120355,171.12039999999644,167.0034000000017,171.12039999999647,2.145686553309422,-53.512799999999544,8,0.625,3.0587943712942813,mid_dynamic_cost_train_total_pnl,Train PnL selector,mid_dynamic_cost,train_total_pnl,2025-01-01,2025-03-31,2025-04-01,2025-04-30,,,,
a=180s | b=0.7x rolling sigma | c=900s | d=3600s | continuation | exit_by_midnight,180,0.7,900,3600,63,continuation,337.96439999999507,337.96439999999507,4.389148051947988,3.5139704013811652,31.473147240719868,-4.993800000001016,0.06493506493506493,0.09090909090909091,77,7,0.7142857142857143,48.280628571427876,50.28893944695041,3,4,0.09090909090909091,2,3,0.6666666666666666,273.002799999998,0.8077856721003809,132.49019999999896,0.3920241303521936,205.4741999999961,132.49019999999896,205.47419999999613,3.2068686525725583,-4.9938000000010305,6,0.6666666666666666,30.966485824277687,mid_dynamic_cost_train_total_pnl,Train PnL selector,mid_dynamic_cost,train_total_pnl,2025-01-01,2025-03-31,2025-04-01,2025-04-30,,,,
a=60s | b=0.6x rolling sigma | c=2400s | d=3600s | continuation | exit_by_midnight,60,0.6,2400,3600,63,continuation,336.96799999999104,336.96799999999104,4.376207792207675,2.9040083216156907,4.0391105510284095,-55.4648000000019,0.14285714285714285,0.23376623376623376,77,18,0.6111111111111112,18.72044444444395,3.441913888635093,5,13,0.23376623376623376,2,3,0.6666666666666666,259.51079999999627,0.7701348495999715,126.98700000000113,0.3768518078868157,209.9809999999899,126.98700000000113,209.98099999998993,2.244618626124045,-55.46480000000188,17,0.5882352941176471,2.5216742249990314,mid_dynamic_cost_train_total_pnl,Train PnL selector,mid_dynamic_cost,train_total_pnl,2025-01-01,2025-03-31,2025-04-01,2025-04-30,,,,
a=120s | b=0.3x rolling sigma | c=1200s | d=21600s | continuation | exit_by_midnight,120,0.3,1200,21600,63,continuation,336.49620000000243,336.49620000000243,4.370080519480551,1.4781109335295082,2.1070046119196166,-289.1633999999997,0.2597402597402597,0.5714285714285714,77,44,0.45454545454545453,7.647640909090967,1.3878646891376403,15,29,0.5714285714285714,3,3,1.0,178.4907999999991,0.5304392739056126,162.17819999999915,0.4819614604860262,174.31800000000328,162.17819999999915,174.3180000000033,0.8308726765954164,-289.1633999999997,43,0.4418604651162791,1.2009288570899044,mid_dynamic_cost_train_total_pnl,Train PnL selector,mid_dynamic_cost,train_total_pnl,2025-01-01,2025-03-31,2025-04-01,2025-04-30,,,,
a=90s | b=0.65x rolling sigma | c=1800s | d=3600s | continuation | exit_by_midnight,90,0.65,1800,3600,63,continuation,335.393600000001,335.393600000001,4.355761038961052,3.2142519699051677,4.896817459669851,-38.46899999999974,0.07792207792207792,0.12987012987012986,77,10,0.6,33.5393600000001,6.163714743194811,4,6,0.12987012987012986,2,3,0.6666666666666666,255.5109999999969,0.7618243162660114,128.98820000000075,0.38458754132458206,206.40540000000027,128.98820000000075,206.4054000000003,2.660627694949099,-38.468999999999724,9,0.5555555555555556,4.177814386008016,mid_dynamic_cost_train_total_pnl,Train PnL selector,mid_dynamic_cost,train_total_pnl,2025-01-01,2025-03-31,2025-04-01,2025-04-30,,,,
a=180s | b=0.6x rolling sigma | c=1200s | d=3600s | continuation | exit_by_midnight,180,0.6,1200,3600,63,continuation,334.26020000000557,334.26020000000557,4.34104155844163,2.8606537387550057,4.257252472240896,-47.796800000000275,0.11688311688311688,0.16883116883116883,77,13,0.6923076923076923,25.71232307692351,3.3280901537154093,5,8,0.16883116883116883,2,3,0.6666666666666666,288.4902000000011,0.863070745485093,129.48919999999887,0.38739042219204295,204.7710000000067,129.48919999999887,204.7710000000067,2.18995053623759,-47.796800000000275,12,0.6666666666666666,2.426210326166456,mid_dynamic_cost_train_total_pnl,Train PnL selector,mid_dynamic_cost,train_total_pnl,2025-01-01,2025-03-31,2025-04-01,2025-04-30,,,,
a=90s | b=0.6x rolling sigma | c=1200s | d=3600s | continuation | exit_by_midnight,90,0.6,1200,3600,63,continuation,333.78679999999605,333.78679999999605,4.334893506493455,2.5158424196727514,3.3237913184647483,-63.97140000000138,0.11688311688311688,0.16883116883116883,77,13,0.6923076923076923,25.675907692307387,2.8744590640811363,5,8,0.16883116883116883,2,3,0.6666666666666666,291.0015999999974,0.8718187777347721,151.49799999999874,0.45387654634635205,182.2887999999973,151.49799999999874,182.2887999999973,1.7531464093488012,-63.97140000000137,12,0.6666666666666666,2.0236860578083724,mid_dynamic_cost_train_total_pnl,Train PnL selector,mid_dynamic_cost,train_total_pnl,2025-01-01,2025-03-31,2025-04-01,2025-04-30,,,,
